accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename
0000898174-23-000088,898174,"REINSURANCE GROUP OF AMERICA INC (RGA, RZB, RZC) (CIK 0000898174)",RGA,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/898174/000089817423000088/ex1042023q110-q.htm,2023-05-05,2023-898174-0000898174-23-000088-ex1042023q110-q.htm
0000005513-23-000034,5513,"Unum Group (UNM, UNMA) (CIK 0000005513)",UNM,EX-10.47,10-K,EX-10.47,https://www.sec.gov/Archives/edgar/data/5513/000000551323000034/unm123122ex1047.htm,2023-02-23,2023-5513-0000005513-23-000034-unm123122ex1047.htm
0001794783-23-000099,1794783,"SelectQuote, Inc. (SLQT) (CIK 0001794783)",SLQT,EX-10.15 6,10-K,EX-10.15 6,https://www.sec.gov/Archives/edgar/data/1794783/000179478323000099/exhibit10156slqt-sixthamen.htm,2023-09-13,2023-1794783-0001794783-23-000099-exhibit10156slqt-sixthamen.htm
0000913144-23-000114,913144,"RENAISSANCERE HOLDINGS LTD (RNR, RNR-PF, RNR-PG) (CIK 0000913144)",RNR,EX-10.1(B),10-Q,EX-10.1(B),https://www.sec.gov/Archives/edgar/data/913144/000091314423000114/exhibit101b-consultancyagr.htm,2023-11-02,2023-913144-0000913144-23-000114-exhibit101b-consultancyagr.htm
0000898174-23-000088,898174,"REINSURANCE GROUP OF AMERICA INC (RGA, RZB, RZC) (CIK 0000898174)",RGA,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/898174/000089817423000088/ex1022023q110-q.htm,2023-05-05,2023-898174-0000898174-23-000088-ex1022023q110-q.htm
0000086312-23-000011,86312,"TRAVELERS COMPANIES, INC. (TRV) (CIK 0000086312)",TRV,EX-10.34,10-K,EX-10.34,https://www.sec.gov/Archives/edgar/data/86312/000008631223000011/a1034trv2023mcmperfsharesa.htm,2023-02-16,2023-86312-0000086312-23-000011-a1034trv2023mcmperfsharesa.htm
0001558370-23-014056,1754170,AerSale Corp (ASLE) (CIK 0001754170),ASLE,EX-10.23,10-Q,EX-10.23,https://www.sec.gov/Archives/edgar/data/1754170/000155837023014056/asle-20230630xex10d23.htm,2023-08-09,2023-1754170-0001558370-23-014056-asle-20230630xex10d23.htm
0001558370-23-002011,84246,RLI CORP (RLI) (CIK 0000084246),RLI,EX-10.9,10-K,EX-10.9,https://www.sec.gov/Archives/edgar/data/84246/000155837023002011/rli-20221231xex10d9.htm,2023-02-24,2023-84246-0001558370-23-002011-rli-20221231xex10d9.htm
0001527469-23-000014,1527469,"Athene Holding Ltd (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE) (CIK 0001527469)",ATH.PA,EX-10.32,10-K,EX-10.32,https://www.sec.gov/Archives/edgar/data/1527469/000152746923000014/q42022exhibit1032.htm,2023-03-01,2023-1527469-0001527469-23-000014-q42022exhibit1032.htm
0000842633-23-000097,842633,TRIMAS CORP (TRS) (CIK 0000842633),TRS,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/842633/000084263323000097/trs_06302023xexh101.htm,2023-07-27,2023-842633-0000842633-23-000097-trs_06302023xexh101.htm
0000950170-23-062287,1502292,"Conifer Holdings, Inc. (CNFR, CNFRZ) (CIK 0001502292)",CNFR,EX-10.30,10-Q,EX-10.30,https://www.sec.gov/Archives/edgar/data/1502292/000095017023062287/cnfr-ex10_30.htm,2023-11-13,2023-1502292-0000950170-23-062287-cnfr-ex10_30.htm
0001342423-23-000019,1342423,Limoneira CO (LMNR) (CIK 0001342423),LMNR,EX-10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1342423/000134242323000019/lmnr43023exhibit106.htm,2023-06-06,2023-1342423-0001342423-23-000019-lmnr43023exhibit106.htm
0001764046-23-000089,1764046,CLARIVATE Plc (CLVT) (CIK 0001764046),CLVT,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1764046/000176404623000089/exhibit101-q22023.htm,2023-08-07,2023-1764046-0001764046-23-000089-exhibit101-q22023.htm
0001568651-23-000045,1568651,"Oscar Health, Inc. (OSCR) (CIK 0001568651)",OSCR,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1568651/000156865123000045/q223ex101.htm,2023-08-09,2023-1568651-0001568651-23-000045-q223ex101.htm
0000899051-23-000020,899051,"ALLSTATE CORP (ALL, ALL-PB, ALL-PH, ALL-PI, ALL-PJ) (CIK 0000899051)",ALL,EX-10.3,10-K,EX-10.3,https://www.sec.gov/Archives/edgar/data/899051/000089905123000020/exhibit103allcorp123123.htm,2023-02-16,2023-899051-0000899051-23-000020-exhibit103allcorp123123.htm
0001362468-23-000060,1362468,Allegiant Travel CO (ALGT) (CIK 0001362468),ALGT,EX-10.04,10-Q,EX-10.04,https://www.sec.gov/Archives/edgar/data/1362468/000136246823000060/a1004lesseeconsent.htm,2023-11-08,2023-1362468-0001362468-23-000060-a1004lesseeconsent.htm
0000950170-23-002456,354190,Arthur J. Gallagher & Co. (AJG) (CIK 0000354190),AJG,EX-10.43A,10-K,EX-10.43A,https://www.sec.gov/Archives/edgar/data/354190/000095017023002456/ajg-ex10_43a.htm,2023-02-10,2023-354190-0000950170-23-002456-ajg-ex10_43a.htm
0001498710-23-000080,1498710,"Spirit Airlines, Inc. (SAVE) (CIK 0001498710)",SAVE,AIRCRAFT PURCHASE SALE AGREEMENT,10-K,EX-10.61,https://www.sec.gov/Archives/edgar/data/1498710/000149871023000080/save-ex1061x20221231x10k.htm,2023-02-06,2023-1498710-0001498710-23-000080-save-ex1061x20221231x10k.htm
0001509991-23-000081,1509991,Kosmos Energy Ltd. (KOS) (CIK 0001509991),KOS,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1509991/000150999123000081/a01rbleffective19october20.htm,2023-11-06,2023-1509991-0001509991-23-000081-a01rbleffective19october20.htm
0001084961-23-000107,1084961,ENCORE CAPITAL GROUP INC (ECPG) (CIK 0001084961),ECPG,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1084961/000108496123000107/ecpg-20230930ex102amendmen.htm,2023-11-01,2023-1084961-0001084961-23-000107-ecpg-20230930ex102amendmen.htm
0000950170-23-008501,1778129,TerrAscend Corp. (TSNDF) (CIK 0001778129),TSNDF,EX-10.10,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/1778129/000095017023008501/trssf-ex10_10.htm,2023-03-16,2023-1778129-0000950170-23-008501-trssf-ex10_10.htm
0001509991-23-000021,1509991,Kosmos Energy Ltd. (KOS) (CIK 0001509991),KOS,EX-10.37,10-K,EX-10.37,https://www.sec.gov/Archives/edgar/data/1509991/000150999123000021/rbleffective19april2023577.htm,2023-02-28,2023-1509991-0001509991-23-000021-rbleffective19april2023577.htm
0001822993-23-000009,1822993,"Jackson Financial Inc. (JXN, JXN-PA) (CIK 0001822993)",JXN,EX-10.8,10-K,EX-10.8,https://www.sec.gov/Archives/edgar/data/1822993/000182299323000009/exhibit108jacksonfinancial.htm,2023-03-01,2023-1822993-0001822993-23-000009-exhibit108jacksonfinancial.htm
0001823529-23-000035,1823529,"Enact Holdings, Inc. (ACT) (CIK 0001823529)",ACT,EX-10.1,10-K,EX-10.1,https://www.sec.gov/Archives/edgar/data/1823529/000182352923000035/a101masteragreementehi-gfi.htm,2023-02-28,2023-1823529-0001823529-23-000035-a101masteragreementehi-gfi.htm
0001823529-23-000088,1823529,"Enact Holdings, Inc. (ACT) (CIK 0001823529)",ACT,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1823529/000182352923000088/a102masteragreementehi-gfi.htm,2023-05-05,2023-1823529-0001823529-23-000088-a102masteragreementehi-gfi.htm
0001628280-23-006451,1091748,"Argo Group International Holdings, Ltd. (ARGD, ARGO-PA) (CIK 0001091748)",ARGD,EX-10.40,10-K,EX-10.40,https://www.sec.gov/Archives/edgar/data/1091748/000162828023006451/ex104012312022.htm,2023-03-06,2023-1091748-0001628280-23-006451-ex104012312022.htm
0000950170-23-002456,354190,Arthur J. Gallagher & Co. (AJG) (CIK 0000354190),AJG,EX-10.42A,10-K,EX-10.42A,https://www.sec.gov/Archives/edgar/data/354190/000095017023002456/ajg-ex10_42a.htm,2023-02-10,2023-354190-0000950170-23-002456-ajg-ex10_42a.htm
0000950170-23-002456,354190,Arthur J. Gallagher & Co. (AJG) (CIK 0000354190),AJG,EX-10.43B,10-K,EX-10.43B,https://www.sec.gov/Archives/edgar/data/354190/000095017023002456/ajg-ex10_43b.htm,2023-02-10,2023-354190-0000950170-23-002456-ajg-ex10_43b.htm
0001096343-23-000171,1096343,MARKEL GROUP INC. (MKL) (CIK 0001096343),MKL,FORM OF AMENDED AND RESTATED EXECUTIVE EMPLOYMENT AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1096343/000109634323000171/mkl06302023ex102.htm,2023-08-02,2023-1096343-0001096343-23-000171-mkl06302023ex102.htm
0000886982-23-000003,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.52,10-K,EX-10.52,https://www.sec.gov/Archives/edgar/data/886982/000088698223000003/a1052_formxofxsignaturexca.htm,2023-02-24,2023-886982-0000886982-23-000003-a1052_formxofxsignaturexca.htm
0000021175-23-000056,21175,CNA FINANCIAL CORP (CNA) (CIK 0000021175),CNA,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/21175/000002117523000056/q22023cnaex101.htm,2023-07-31,2023-21175-0000021175-23-000056-q22023cnaex101.htm
0001823529-23-000211,1823529,"Enact Holdings, Inc. (ACT) (CIK 0001823529)",ACT,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1823529/000182352923000211/a101masteragreementehi-gfi.htm,2023-11-02,2023-1823529-0001823529-23-000211-a101masteragreementehi-gfi.htm
0000896159-23-000010,896159,Chubb Ltd (CB) (CIK 0000896159),CB,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/896159/000089615923000010/cb-3312023xex102.htm,2023-05-02,2023-896159-0000896159-23-000010-cb-3312023xex102.htm
0001273813-23-000078,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1273813/000127381323000078/ago-09302023x10qex101.htm,2023-11-08,2023-1273813-0001273813-23-000078-ago-09302023x10qex101.htm
0000950170-23-002456,354190,Arthur J. Gallagher & Co. (AJG) (CIK 0000354190),AJG,EX-10.42D,10-K,EX-10.42D,https://www.sec.gov/Archives/edgar/data/354190/000095017023002456/ajg-ex10_42d.htm,2023-02-10,2023-354190-0000950170-23-002456-ajg-ex10_42d.htm
0000351817-23-000032,351817,"SILVERBOW RESOURCES, INC. (CIK 0000351817)",SBOW,EX-10.47,10-K,EX-10.47,https://www.sec.gov/Archives/edgar/data/351817/000035181723000032/a202210-kxexhibit1047.htm,2023-03-02,2023-351817-0000351817-23-000032-a202210-kxexhibit1047.htm
0001674356-23-000019,1674356,"Terra Property Trust, Inc. (TPTA) (CIK 0001674356)",TPTA,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1674356/000167435623000019/terra_ep-amendmentno2wordv.htm,2023-08-11,2023-1674356-0001674356-23-000019-terra_ep-amendmentno2wordv.htm
0001577134-23-000017,1577134,"Terra Income Fund 6, LLC (TFSA) (CIK 0001577134)",TFSA,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1577134/000157713423000017/terra_ep-amendmentno2wordv.htm,2023-08-11,2023-1577134-0001577134-23-000017-terra_ep-amendmentno2wordv.htm
0001214816-23-000013,1214816,"AXIS CAPITAL HOLDINGS LTD (AXS, AXS-PE) (CIK 0001214816)",AXS,EX-10.18,10-K,EX-10.18,https://www.sec.gov/Archives/edgar/data/1214816/000121481623000013/axs-20221231xexx1018.htm,2023-02-27,2023-1214816-0001214816-23-000013-axs-20221231xexx1018.htm
0001214816-23-000013,1214816,"AXIS CAPITAL HOLDINGS LTD (AXS, AXS-PE) (CIK 0001214816)",AXS,EX-10.19,10-K,EX-10.19,https://www.sec.gov/Archives/edgar/data/1214816/000121481623000013/axs-20221231xexx1019.htm,2023-02-27,2023-1214816-0001214816-23-000013-axs-20221231xexx1019.htm
0001273813-23-000031,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1273813/000127381323000031/ago-03312023x10qex102.htm,2023-05-10,2023-1273813-0001273813-23-000031-ago-03312023x10qex102.htm
0000950170-23-002456,354190,Arthur J. Gallagher & Co. (AJG) (CIK 0000354190),AJG,EX-10.42E,10-K,EX-10.42E,https://www.sec.gov/Archives/edgar/data/354190/000095017023002456/ajg-ex10_42e.htm,2023-02-10,2023-354190-0000950170-23-002456-ajg-ex10_42e.htm
0000950170-23-002456,354190,Arthur J. Gallagher & Co. (AJG) (CIK 0000354190),AJG,EX-10.42B,10-K,EX-10.42B,https://www.sec.gov/Archives/edgar/data/354190/000095017023002456/ajg-ex10_42b.htm,2023-02-10,2023-354190-0000950170-23-002456-ajg-ex10_42b.htm
0001628280-23-016124,1699150,Ingersoll Rand Inc. (IR) (CIK 0001699150),IR,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1699150/000162828023016124/ir2023q1ex102-amendmentno9.htm,2023-05-05,2023-1699150-0001628280-23-016124-ir2023q1ex102-amendmentno9.htm
0000884887-23-000056,884887,ROYAL CARIBBEAN CRUISES LTD (RCL) (CIK 0000884887),RCL,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/884887/000088488723000056/a2023q3exhibit101.htm,2023-10-26,2023-884887-0000884887-23-000056-a2023q3exhibit101.htm
0001558370-23-013912,1556179,"Rocky Mountain Industrials, Inc. (RMRI) (CIK 0001556179)",RMRI,EX-10.10,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/1556179/000155837023013912/rmri-20230630xex10d10.htm,2023-08-08,2023-1556179-0001558370-23-013912-rmri-20230630xex10d10.htm
0001628280-23-016636,1091748,"Argo Group International Holdings, Ltd. (ARGD, ARGO-PA) (CIK 0001091748)",ARGD,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1091748/000162828023016636/ex10203312023.htm,2023-05-09,2023-1091748-0001628280-23-016636-ex10203312023.htm
0001840776-23-000115,1840776,"Hagerty, Inc. (HGTY, HGTPW) (CIK 0001840776)",HGTY,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1840776/000184077623000115/hgty-20230131xex101.htm,2023-05-09,2023-1840776-0001840776-23-000115-hgty-20230131xex101.htm
0001558370-23-008273,1323468,"GLOBAL PARTNERS LP (GLP, GLP-PB) (CIK 0001323468)",GLP,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1323468/000155837023008273/glp-20230331xex10d1.htm,2023-05-05,2023-1323468-0001558370-23-008273-glp-20230331xex10d1.htm
0001363829-23-000137,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1363829/000136382923000137/exhibit103-amendmentno1tod.htm,2023-05-04,2023-1363829-0001363829-23-000137-exhibit103-amendmentno1tod.htm
0001273813-23-000031,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1273813/000127381323000031/ago-03312023x10qex104.htm,2023-05-10,2023-1273813-0001273813-23-000031-ago-03312023x10qex104.htm
0001628280-23-026117,315293,Aon plc (AON) (CIK 0000315293),AON,EX-10.7,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/315293/000162828023026117/exhibit1072023.htm,2023-07-28,2023-315293-0001628280-23-026117-exhibit1072023.htm
0001840856-23-000031,1840856,"SOUNDHOUND AI, INC. (SOUN, SOUNW) (CIK 0001840856)",SOUN,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1840856/000184085623000031/a101seniorsecuredtermloanc.htm,2023-05-12,2023-1840856-0001840856-23-000031-a101seniorsecuredtermloanc.htm
0000896159-23-000010,896159,Chubb Ltd (CB) (CIK 0000896159),CB,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/896159/000089615923000010/cb-3312023xex101.htm,2023-05-02,2023-896159-0000896159-23-000010-cb-3312023xex101.htm
0001172222-23-000013,1172222,HAWAIIAN HOLDINGS INC (HA) (CIK 0001172222),HA,EX-10.44,10-K,EX-10.44,https://www.sec.gov/Archives/edgar/data/1172222/000117222223000013/ex1044_projectavion-atsawi.htm,2023-02-15,2023-1172222-0001172222-23-000013-ex1044_projectavion-atsawi.htm
0001563190-23-000110,1563190,"Compass, Inc. (COMP) (CIK 0001563190)",COMP,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1563190/000156319023000110/comp-20230331x10qex101.htm,2023-05-10,2023-1563190-0001563190-23-000110-comp-20230331x10qex101.htm
0000950170-23-042534,1588972,"Societal CDMO, Inc. (CIK 0001588972)",REPH,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1588972/000095017023042534/sctl-ex10_2.htm,2023-08-14,2023-1588972-0000950170-23-042534-sctl-ex10_2.htm
0001437749-23-031608,1612720,NextDecade Corp. (NEXT) (CIK 0001612720),NEXT,EXHIBIT 10.9,10-Q,EX-10.9,https://www.sec.gov/Archives/edgar/data/1612720/000143774923031608/ex_586234.htm,2023-11-13,2023-1612720-0001437749-23-031608-ex_586234.htm
0001273813-23-000031,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1273813/000127381323000031/ago-03312023x10qex103.htm,2023-05-10,2023-1273813-0001273813-23-000031-ago-03312023x10qex103.htm
0001403528-23-000004,1403528,"Oaktree Capital Group, LLC (OAK-PA, OAK-PB) (CIK 0001403528)",OAK.PA,EX-10.4,10-K,EX-10.4,https://www.sec.gov/Archives/edgar/data/1403528/000140352823000004/exh104-fourthamendedandres.htm,2023-03-21,2023-1403528-0001403528-23-000004-exh104-fourthamendedandres.htm
0001163302-23-000101,1163302,UNITED STATES STEEL CORP (X) (CIK 0001163302),X,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1163302/000116330223000101/ex10p1d230930.htm,2023-10-27,2023-1163302-0001163302-23-000101-ex10p1d230930.htm
0001628280-23-037205,1692819,Vistra Corp. (VST) (CIK 0001692819),VST,SIXTH AMENDMENT TO CREDIT AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1692819/000162828023037205/vistra-20230930x102.htm,2023-11-07,2023-1692819-0001628280-23-037205-vistra-20230930x102.htm
0001628280-23-037205,1692819,Vistra Corp. (VST) (CIK 0001692819),VST,SEVENTH AMENDMENT TO CREDIT AGREEMENT,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1692819/000162828023037205/vistra-20230930x103.htm,2023-11-07,2023-1692819-0001628280-23-037205-vistra-20230930x103.htm
0000874501-23-000040,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,EX-10.5,10-K,EX-10.5,https://www.sec.gov/Archives/edgar/data/874501/000087450123000040/a01-011ex105x4q22x10k.htm,2023-03-01,2023-874501-0000874501-23-000040-a01-011ex105x4q22x10k.htm
0001558370-23-013828,1318742,NCL CORP Ltd. (CIK 0001318742),,EX-10.13,10-Q,EX-10.13,https://www.sec.gov/Archives/edgar/data/1318742/000155837023013828/nclc-20230630xex10d13.htm,2023-08-08,2023-1318742-0001558370-23-013828-nclc-20230630xex10d13.htm
0000884887-23-000056,884887,ROYAL CARIBBEAN CRUISES LTD (RCL) (CIK 0000884887),RCL,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/884887/000088488723000056/a2023q3exhibit102.htm,2023-10-26,2023-884887-0000884887-23-000056-a2023q3exhibit102.htm
0001558370-23-013825,1513761,Norwegian Cruise Line Holdings Ltd. (NCLH) (CIK 0001513761),NCLH,EX-10.12,10-Q,EX-10.12,https://www.sec.gov/Archives/edgar/data/1513761/000155837023013825/nclh-20230630xex10d12.htm,2023-08-08,2023-1513761-0001558370-23-013825-nclh-20230630xex10d12.htm
0001558370-23-005138,1282648,BATTALION OIL CORP (BATL) (CIK 0001282648),BATL,EX-10.8,10-K,EX-10.8,https://www.sec.gov/Archives/edgar/data/1282648/000155837023005138/batl-20221231xex10d8.htm,2023-03-30,2023-1282648-0001558370-23-005138-batl-20221231xex10d8.htm
0001273813-23-000005,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EX-10.78,10-K,EX-10.78,https://www.sec.gov/Archives/edgar/data/1273813/000127381323000005/ago-12312022x10kex1078.htm,2023-03-01,2023-1273813-0001273813-23-000005-ago-12312022x10kex1078.htm
0001558370-23-013828,1318742,NCL CORP Ltd. (CIK 0001318742),,EX-10.11,10-Q,EX-10.11,https://www.sec.gov/Archives/edgar/data/1318742/000155837023013828/nclc-20230630xex10d11.htm,2023-08-08,2023-1318742-0001558370-23-013828-nclc-20230630xex10d11.htm
0001558370-23-013828,1318742,NCL CORP Ltd. (CIK 0001318742),,EX-10.12,10-Q,EX-10.12,https://www.sec.gov/Archives/edgar/data/1318742/000155837023013828/nclc-20230630xex10d12.htm,2023-08-08,2023-1318742-0001558370-23-013828-nclc-20230630xex10d12.htm
0000950170-23-058227,1145986,ASPEN AEROGELS INC (ASPN) (CIK 0001145986),ASPN,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1145986/000095017023058227/aspn-ex10_2.htm,2023-11-02,2023-1145986-0000950170-23-058227-aspn-ex10_2.htm
0001558370-23-013825,1513761,Norwegian Cruise Line Holdings Ltd. (NCLH) (CIK 0001513761),NCLH,EX-10.13,10-Q,EX-10.13,https://www.sec.gov/Archives/edgar/data/1513761/000155837023013825/nclh-20230630xex10d13.htm,2023-08-08,2023-1513761-0001558370-23-013825-nclh-20230630xex10d13.htm
0000950170-23-008501,1778129,TerrAscend Corp. (TSNDF) (CIK 0001778129),TSNDF,EX-10.9,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/1778129/000095017023008501/trssf-ex10_9.htm,2023-03-16,2023-1778129-0000950170-23-008501-trssf-ex10_9.htm
0001558370-23-013825,1513761,Norwegian Cruise Line Holdings Ltd. (NCLH) (CIK 0001513761),NCLH,EX-10.11,10-Q,EX-10.11,https://www.sec.gov/Archives/edgar/data/1513761/000155837023013825/nclh-20230630xex10d11.htm,2023-08-08,2023-1513761-0001558370-23-013825-nclh-20230630xex10d11.htm
0000005513-23-000034,5513,"Unum Group (UNM, UNMA) (CIK 0000005513)",UNM,EX-10.48,10-K,EX-10.48,https://www.sec.gov/Archives/edgar/data/5513/000000551323000034/unm123122ex1048.htm,2023-02-23,2023-5513-0000005513-23-000034-unm123122ex1048.htm
0000950170-23-000515,1160951,"DUCK CREEK TECHNOLOGIES, INC. (CIK 0001160951)",DCT,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1160951/000095017023000515/dct-ex10_2.htm,2023-01-09,2023-1160951-0000950170-23-000515-dct-ex10_2.htm
0000950170-23-004783,1823794,"ARKO Corp. (ARKO, ARKOW) (CIK 0001823794)",ARKO,EX-10.29,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/1823794/000095017023004783/arko-ex10_29.htm,2023-02-28,2023-1823794-0000950170-23-004783-arko-ex10_29.htm
0000950170-23-017948,1333274,MERCER INTERNATIONAL INC. (MERC) (CIK 0001333274),MERC,EX-10.1,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/1333274/000095017023017948/merc-ex10_1.htm,2023-05-04,2023-1333274-0000950170-23-017948-merc-ex10_1.htm
0001213900-23-065011,1643953,"Purple Innovation, Inc. (PRPL) (CIK 0001643953)",PRPL,"TERM LOAN CREDIT AGREEMENT DATED AS OF AUGUST 7, 2023 BETWEEN AND AMONG PURPLE INNOVATION, LLC, PURPLE INNOVATION, INC., INTELLIBED, LLC, THE TERM LOAN AGENT AND THE TERM LOAN LENDERS",10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/1643953/000121390023065011/f10q0623ex10-8_purplein.htm,2023-08-09,2023-1643953-0001213900-23-065011-f10q0623ex10-8_purplein.htm
0001558370-23-009838,1771706,"Goodness Growth Holdings, Inc. (VREOF) (CIK 0001771706)",VREOF,EX-10.45,10-Q,EX-10.45,https://www.sec.gov/Archives/edgar/data/1771706/000155837023009838/gdnsf-20230331xex10d45.htm,2023-05-15,2023-1771706-0001558370-23-009838-gdnsf-20230331xex10d45.htm
0001889539-23-000019,1889539,"Corebridge Financial, Inc. (CRBG) (CIK 0001889539)",CRBG,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1889539/000188953923000019/exhibit102.htm,2023-08-04,2023-1889539-0001889539-23-000019-exhibit102.htm
0001509991-23-000021,1509991,Kosmos Energy Ltd. (KOS) (CIK 0001509991),KOS,EX-10.38,10-K,EX-10.38,https://www.sec.gov/Archives/edgar/data/1509991/000150999123000021/rcfeffective19april2023577.htm,2023-02-28,2023-1509991-0001509991-23-000021-rcfeffective19april2023577.htm
0001035443-23-000244,1035443,"ALEXANDRIA REAL ESTATE EQUITIES, INC. (ARE) (CIK 0001035443)",ARE,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1035443/000103544323000244/a2q23-ex101.htm,2023-07-24,2023-1035443-0001035443-23-000244-a2q23-ex101.htm
0001782170-23-000145,1782170,"Remitly Global, Inc. (RELY) (CIK 0001782170)",RELY,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1782170/000178217023000145/remitly-jpmrevolvingcredit.htm,2023-08-03,2023-1782170-0001782170-23-000145-remitly-jpmrevolvingcredit.htm
0001140361-23-038686,1840502,"Taboola.com Ltd. (TBLA, TBLAW) (CIK 0001840502)",TBLA,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1840502/000114036123038686/brhc20056716_ex10-2.htm,2023-08-09,2023-1840502-0001140361-23-038686-brhc20056716_ex10-2.htm
0001437749-23-027985,1823587,"Sky Harbour Group Corp (SKYH, SKYH-WT) (CIK 0001823587)",SKYH,EXHIBIT 10.1,10-Q/A,EX-10.1,https://www.sec.gov/Archives/edgar/data/1823587/000143774923027985/ex_576986.htm,2023-10-10,2023-1823587-0001437749-23-027985-ex_576986.htm
0001437749-23-023730,1823587,"Sky Harbour Group Corp (SKYH, SKYH-WT) (CIK 0001823587)",SKYH,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1823587/000143774923023730/ex_559474.htm,2023-08-14,2023-1823587-0001437749-23-023730-ex_559474.htm
0001691421-23-000095,1691421,"Lemonade, Inc. (LMND, LMND-WT) (CIK 0001691421)",LMND,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1691421/000169142123000095/exhibit101-gcinvestmentagr.htm,2023-08-04,2023-1691421-0001691421-23-000095-exhibit101-gcinvestmentagr.htm
