accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0001104659-14-017284,1582086,Blue Capital Reinsurance Holdings Ltd. (CIK 0001582086),,EX-10.9,10-K,EX-10.9,https://www.sec.gov/Archives/edgar/data/1582086/000110465914017284/a14-7530_1ex10d9.htm,2014-03-07,2014-1582086-0001104659-14-017284-a14-7530_1ex10d9.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-14-298201,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,REIMBURSEMENT CONTRACT,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1400810/000119312514298201/d725400dex103.htm,2014-08-06,2014-1400810-0001193125-14-298201-d725400dex103.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-14-298331,1598665,"Heritage Insurance Holdings, Inc. (HRTG) (CIK 0001598665)",HRTG,CONTRACT,10-Q,EX-10.18,https://www.sec.gov/Archives/edgar/data/1598665/000119312514298331/d743593dex1018.htm,2014-08-06,2014-1598665-0001193125-14-298331-d743593dex1018.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001578735-14-000071,1578735,National General Holdings Corp. (CIK 0001578735),,EXHIBIT,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1578735/000157873514000071/nghc6302014ex104.htm,2014-08-11,2014-1578735-0001578735-14-000071-nghc6302014ex104.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001104659-14-058830,355429,PROTECTIVE LIFE CORP (CIK 0000355429),,EX-10.(A),10-Q,EX-10.(A),https://www.sec.gov/Archives/edgar/data/355429/000110465914058830/a14-14084_1ex10da.htm,2014-08-08,2014-355429-0001104659-14-058830-a14-14084_1ex10da.htm,gemini-2.0-flash,,,,,
0001104659-14-060295,310826,PROTECTIVE LIFE INSURANCE CO (CIK 0000310826),,EX-10,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/310826/000110465914060295/a14-14085_1ex10.htm,2014-08-13,2014-310826-0001104659-14-060295-a14-14085_1ex10.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Specialty
0001193125-14-396265,1267238,"ASSURANT INC (AIZ, AIZN) (CIK 0001267238)",AIZ,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1267238/000119312514396265/d811351dex101.htm,2014-11-04,2014-1267238-0001193125-14-396265-d811351dex101.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0001193125-14-298201,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,ENDORSEMENT NO. 2 TO THE PER OCCURRENCE EXCESS OF LOSS REINSURANCE CONTRACT,10-Q,EX-10.21,https://www.sec.gov/Archives/edgar/data/1400810/000119312514298201/d725400dex1021.htm,2014-08-06,2014-1400810-0001193125-14-298201-d725400dex1021.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001365555-14-000183,1365555,"Amtrust Financial Services, Inc. (CIK 0001365555)",,EXHIBIT,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1365555/000136555514000183/exhibit103q22014.htm,2014-08-11,2014-1365555-0001365555-14-000183-exhibit103q22014.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-14-077842,79282,BROWN & BROWN INC (BRO) (CIK 0000079282),BRO,TRANSITION AGREEMENT,10-K,EX-10.4.(J),https://www.sec.gov/Archives/edgar/data/79282/000119312514077842/d633916dex104j.htm,2014-02-28,2014-79282-0001193125-14-077842-d633916dex104j.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0001193125-14-298201,1400810,"HCI Group, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,ENDORSEMENT NO.1 WORKING LAYER CATASTROPHE EXCESS OF LOSS REINSURANCE CONTRACT,10-Q,EX-10.41,https://www.sec.gov/Archives/edgar/data/1400810/000119312514298201/d725400dex1041.htm,2014-08-06,2014-1400810-0001193125-14-298201-d725400dex1041.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001273813-14-000004,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EXHIBIT 10.31,10-K,EX-10.31,https://www.sec.gov/Archives/edgar/data/1273813/000127381314000004/ago-13312013x10kex1031.htm,2014-02-28,2014-1273813-0001273813-14-000004-ago-13312013x10kex1031.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001193125-14-287107,1276520,GENWORTH FINANCIAL INC (GNW) (CIK 0001276520),GNW,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1276520/000119312514287107/d743121dex102.htm,2014-07-30,2014-1276520-0001193125-14-287107-d743121dex102.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
0001193125-14-237380,888504,LAYNE CHRISTENSEN CO (CIK 0000888504),,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/888504/000119312514237380/d735601dex103.htm,2014-06-16,2014-888504-0001193125-14-237380-d735601dex103.htm,gemini-2.0-flash,No,Non-Life,Treaty,Proportional,Specialty
0001193125-14-336599,888504,LAYNE CHRISTENSEN CO (CIK 0000888504),,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/888504/000119312514336599/d783460dex102.htm,2014-09-09,2014-888504-0001193125-14-336599-d783460dex102.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0001104659-14-013406,1165880,MONTPELIER RE HOLDINGS LTD (CIK 0001165880),,EX-10.20,10-K,EX-10.20,https://www.sec.gov/Archives/edgar/data/1165880/000110465914013406/a14-2922_1ex10d20.htm,2014-02-26,2014-1165880-0001104659-14-013406-a14-2922_1ex10d20.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001307748-14-000018,1307748,"Inland American Real Estate Trust, Inc. (IVT) (CIK 0001307748)",IVT,EXHIBIT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1307748/000130774814000018/iaret6302014exhibit101.htm,2014-08-14,2014-1307748-0001307748-14-000018-iaret6302014exhibit101.htm,gemini-2.0-flash,,,,,
0001140536-14-000004,1140536,WILLIS GROUP HOLDINGS PLC (WTW) (CIK 0001140536),WTW,EXHIBIT 10.33,10-K,EX-10.33,https://www.sec.gov/Archives/edgar/data/1140536/000114053614000004/exhibit1033.htm,2014-02-27,2014-1140536-0001140536-14-000004-exhibit1033.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000874501-14-000044,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,LTIP AGREEMENT,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/874501/000087450114000044/a103ltipagreementfordt-fin.htm,2014-08-11,2014-874501-0000874501-14-000044-a103ltipagreementfordt-fin.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0000874501-14-000044,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,LTIP AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/874501/000087450114000044/a102ltipagreementforda-fin.htm,2014-08-11,2014-874501-0000874501-14-000044-a102ltipagreementforda-fin.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0000874501-14-000044,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,LTIP AGREEMENT,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/874501/000087450114000044/a104ltipagreementforre-fin.htm,2014-08-11,2014-874501-0000874501-14-000044-a104ltipagreementforre-fin.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001576018-14-000010,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT,10-K,EX-10.6.1,https://www.sec.gov/Archives/edgar/data/1576018/000157601814000010/exhibit1061.htm,2014-02-28,2014-1576018-0001576018-14-000010-exhibit1061.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0000062709-14-000013,62709,"MARSH & MCLENNAN COMPANIES, INC. (MMC) (CIK 0000062709)",MMC,MOCZARSKI NON-COMPETE NON-SOLICIT,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/62709/000006270914000013/mmc0331201410qex_105.htm,2014-05-08,2014-62709-0000062709-14-000013-mmc0331201410qex_105.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0000062709-14-000008,62709,"MARSH & MCLENNAN COMPANIES, INC. (MMC) (CIK 0000062709)",MMC,BISCHOFF NON-COMPETE NON-SOLICIT,10-K,EX-10.64,https://www.sec.gov/Archives/edgar/data/62709/000006270914000008/mmc-12312013ex1064.htm,2014-02-27,2014-62709-0000062709-14-000008-mmc-12312013ex1064.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0000062709-14-000008,62709,"MARSH & MCLENNAN COMPANIES, INC. (MMC) (CIK 0000062709)",MMC,ZAFFINO NON-COMPETE NON-SOLICIT,10-K,EX-10.66,https://www.sec.gov/Archives/edgar/data/62709/000006270914000008/mmc-12312013ex1066.htm,2014-02-27,2014-62709-0000062709-14-000008-mmc-12312013ex1066.htm,gemini-2.0-flash,No,NA,NA,NA,Specialty
0000874977-14-000109,874977,State Auto Financial CORP (CIK 0000874977),,THIRD AMENDMENT TO REINSURANCE POOLING ARRANGEMENT,10-Q,EX-10.01,https://www.sec.gov/Archives/edgar/data/874977/000087497714000109/thirdamendmenttoreinsuranc.htm,2014-11-05,2014-874977-0000874977-14-000109-thirdamendmenttoreinsuranc.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-14-390715,1333274,MERCER INTERNATIONAL INC. (MERC) (CIK 0001333274),MERC,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1333274/000119312514390715/d796176dex102.htm,2014-10-31,2014-1333274-0001193125-14-390715-d796176dex102.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0000062709-14-000008,62709,"MARSH & MCLENNAN COMPANIES, INC. (MMC) (CIK 0000062709)",MMC,PORTALATIN NON-COMPETE NON-SOLICIT,10-K,EX-10.68,https://www.sec.gov/Archives/edgar/data/62709/000006270914000008/mmc-12312013ex1068.htm,2014-02-27,2014-62709-0000062709-14-000008-mmc-12312013ex1068.htm,gemini-2.0-flash,No,NA,NA,NA,Specialty
0001171500-14-000030,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1171500/000117150014000030/ptp20140630_exhibit10-3.htm,2014-07-24,2014-1171500-0001171500-14-000030-ptp20140630_exhibit10-3.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001047469-14-000854,86312,"TRAVELERS COMPANIES, INC. (TRV) (CIK 0000086312)",TRV,EX-10.47,10-K,EX-10.47,https://www.sec.gov/Archives/edgar/data/86312/000104746914000854/a2218113zex-10_47.htm,2014-02-13,2014-86312-0001047469-14-000854-a2218113zex-10_47.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001365555-14-000121,1365555,"Amtrust Financial Services, Inc. (CIK 0001365555)",,EXHIBIT,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1365555/000136555514000121/exhibit103q12014.htm,2014-05-12,2014-1365555-0001365555-14-000121-exhibit103q12014.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-14-305022,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1363829/000119312514305022/d754951dex104.htm,2014-08-11,2014-1363829-0001193125-14-305022-d754951dex104.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000914208-14-000271,914208,Invesco Ltd. (IVZ) (CIK 0000914208),IVZ,EXHIBIT 10.1,10-K,EX-10.1,https://www.sec.gov/Archives/edgar/data/914208/000091420814000271/ex10110k2013.htm,2014-02-21,2014-914208-0000914208-14-000271-ex10110k2013.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001104659-14-013406,1165880,MONTPELIER RE HOLDINGS LTD (CIK 0001165880),,EX-10.60,10-K,EX-10.60,https://www.sec.gov/Archives/edgar/data/1165880/000110465914013406/a14-2922_1ex10d60.htm,2014-02-26,2014-1165880-0001104659-14-013406-a14-2922_1ex10d60.htm,gemini-2.0-flash,No,Non-Life,NA,NA,NA
0000005272-14-000010,5272,AMERICAN INTERNATIONAL GROUP INC (AIG) (CIK 0000005272),AIG,EX-10,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/5272/000000527214000010/Exhibit10.htm,2014-08-04,2014-5272-0000005272-14-000010-Exhibit10.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001578735-14-000052,1578735,National General Holdings Corp. (CIK 0001578735),,EXHIBIT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1578735/000157873514000052/nghc3312014ex101.htm,2014-05-08,2014-1578735-0001578735-14-000052-nghc3312014ex101.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001576018-14-000010,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT,10-K,EX-10.8.1,https://www.sec.gov/Archives/edgar/data/1576018/000157601814000010/exhibit1081.htm,2014-02-28,2014-1576018-0001576018-14-000010-exhibit1081.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0001104659-14-013406,1165880,MONTPELIER RE HOLDINGS LTD (CIK 0001165880),,EX-10.59,10-K,EX-10.59,https://www.sec.gov/Archives/edgar/data/1165880/000110465914013406/a14-2922_1ex10d59.htm,2014-02-26,2014-1165880-0001104659-14-013406-a14-2922_1ex10d59.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001193125-14-179786,911421,PARTNERRE LTD (PREJF) (CIK 0000911421),PREJF,EX-10.8,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/911421/000119312514179786/d720298dex108.htm,2014-05-02,2014-911421-0001193125-14-179786-d720298dex108.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001173514-14-000019,1173514,"HYSTER-YALE MATERIALS HANDLING, INC. (HY) (CIK 0001173514)",HY,HY EX 10.64,10-K,EX-10.64,https://www.sec.gov/Archives/edgar/data/1173514/000117351414000019/hyexh1064nmhgloansecuritya.htm,2014-02-19,2014-1173514-0001173514-14-000019-hyexh1064nmhgloansecuritya.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001047469-14-000854,86312,"TRAVELERS COMPANIES, INC. (TRV) (CIK 0000086312)",TRV,EX-10.48,10-K,EX-10.48,https://www.sec.gov/Archives/edgar/data/86312/000104746914000854/a2218113zex-10_48.htm,2014-02-13,2014-86312-0001047469-14-000854-a2218113zex-10_48.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001539894-14-000041,1539894,"Atlas Financial Holdings, Inc. (AFHIF) (CIK 0001539894)",AFHIF,EXHIBIT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1539894/000153989414000041/exhibit101-fifththirdbanka.htm,2014-08-05,2014-1539894-0001539894-14-000041-exhibit101-fifththirdbanka.htm,gemini-2.0-flash,No,Non-Life,NA,NA,NA
0001193125-14-390715,1333274,MERCER INTERNATIONAL INC. (MERC) (CIK 0001333274),MERC,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1333274/000119312514390715/d796176dex101.htm,2014-10-31,2014-1333274-0001193125-14-390715-d796176dex101.htm,gemini-2.0-flash,No,NA,NA,NA,Specialty
0001104659-14-034604,1509991,Kosmos Energy Ltd. (KOS) (CIK 0001509991),KOS,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1509991/000110465914034604/a14-9321_1ex10d2.htm,2014-05-05,2014-1509991-0001104659-14-034604-a14-9321_1ex10d2.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001525221-14-000019,1525221,ERA GROUP INC. (VTOL) (CIK 0001525221),VTOL,EXHIBIT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1525221/000152522114000019/amendedandrestatedseniorre.htm,2014-05-06,2014-1525221-0001525221-14-000019-amendedandrestatedseniorre.htm,gemini-2.0-flash,No,NA,NA,NA,Specialty
0001193125-14-078397,1297996,"Digital Realty Trust, Inc. (DLR, DLR-PJ, DLR-PK, DLR-PL) (CIK 0001297996)",DLR,EX-10.32,10-K,EX-10.32,https://www.sec.gov/Archives/edgar/data/1297996/000119312514078397/d681374dex1032.htm,2014-03-03,2014-1297996-0001193125-14-078397-d681374dex1032.htm,gemini-2.0-flash,No,NA,NA,NA,Specialty
0000861459-14-000007,861459,GRANITE CONSTRUCTION INC (GVA) (CIK 0000861459),GVA,EXHIBIT 10.32,10-K,EX-10.32,https://www.sec.gov/Archives/edgar/data/861459/000086145914000007/ex1032-gvax12312013.htm,2014-03-03,2014-861459-0000861459-14-000007-ex1032-gvax12312013.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001193125-14-305022,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1363829/000119312514305022/d754951dex103.htm,2014-08-11,2014-1363829-0001193125-14-305022-d754951dex103.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001578735-14-000052,1578735,National General Holdings Corp. (CIK 0001578735),,EXHIBIT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1578735/000157873514000052/nghc3312014ex102.htm,2014-05-08,2014-1578735-0001578735-14-000052-nghc3312014ex102.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-14-069808,1079577,STANCORP FINANCIAL GROUP INC (CIK 0001079577),,EX-10.17,10-K,EX-10.17,https://www.sec.gov/Archives/edgar/data/1079577/000119312514069808/d645225dex1017.htm,2014-02-26,2014-1079577-0001193125-14-069808-d645225dex1017.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001576018-14-000010,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT,10-K,EX-10.2.9,https://www.sec.gov/Archives/edgar/data/1576018/000157601814000010/exhibit1029.htm,2014-02-28,2014-1576018-0001576018-14-000010-exhibit1029.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001071739-14-000033,1071739,CENTENE CORP (CNC) (CIK 0001071739),CNC,CONTRACT AMENDMENT,10-K,EX-10.25H,https://www.sec.gov/Archives/edgar/data/1071739/000107173914000033/exhibit25h.htm,2014-02-21,2014-1071739-0001071739-14-000033-exhibit25h.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Health
0000911421-14-000023,911421,PARTNERRE LTD (PREJF) (CIK 0000911421),PREJF,EXHIBIT,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/911421/000091142114000023/exhibit108twexecutiveemplo.htm,2014-10-31,2014-911421-0000911421-14-000023-exhibit108twexecutiveemplo.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001071739-14-000121,1071739,CENTENE CORP (CNC) (CIK 0001071739),CNC,CONTRACT AMENDMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1071739/000107173914000121/exhibit101.htm,2014-10-28,2014-1071739-0001071739-14-000121-exhibit101.htm,gemini-2.0-flash,No,Life,NA,NA,Health
0001071739-14-000121,1071739,CENTENE CORP (CNC) (CIK 0001071739),CNC,CONTRACT AMENDMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1071739/000107173914000121/exhibit102.htm,2014-10-28,2014-1071739-0001071739-14-000121-exhibit102.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Health
0001385613-14-000132,1385613,"GREENLIGHT CAPITAL RE, LTD. (GLRE) (CIK 0001385613)",GLRE,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1385613/000138561314000132/caoemploymentagreementexhi.htm,2014-11-03,2014-1385613-0001385613-14-000132-caoemploymentagreementexhi.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001071739-14-000089,1071739,CENTENE CORP (CNC) (CIK 0001071739),CNC,CONTRACT AMENDMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1071739/000107173914000089/exhibit101.htm,2014-07-22,2014-1071739-0001071739-14-000089-exhibit101.htm,gemini-2.0-flash,No,Life,NA,NA,Health
0001047469-14-004549,714311,INTERNATIONAL LEASE FINANCE CORP (CIK 0000714311),,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/714311/000104746914004549/a2219992zex-10_3.htm,2014-05-02,2014-714311-0001047469-14-004549-a2219992zex-10_3.htm,gemini-2.0-flash,No,NA,NA,NA,Specialty
0001071739-14-000033,1071739,CENTENE CORP (CNC) (CIK 0001071739),CNC,CONTRACT AMENDMENT,10-K,EX-10.25I,https://www.sec.gov/Archives/edgar/data/1071739/000107173914000033/exhibit25i.htm,2014-02-21,2014-1071739-0001071739-14-000033-exhibit25i.htm,gemini-2.0-flash,Yes,Life,NA,NA,Health
0001193125-14-076801,320335,"TORCHMARK CORP (GL, GL-PD) (CIK 0000320335)",GL,EX-10.58,10-K,EX-10.58,https://www.sec.gov/Archives/edgar/data/320335/000119312514076801/d622095dex1058.htm,2014-02-28,2014-320335-0001193125-14-076801-d622095dex1058.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Specialty
0001193125-14-277172,42888,GRACO INC (GGG) (CIK 0000042888),GGG,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/42888/000119312514277172/d761569dex101.htm,2014-07-23,2014-42888-0001193125-14-277172-d761569dex101.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001193125-14-195014,79282,BROWN & BROWN INC (BRO) (CIK 0000079282),BRO,EMPLOYMENT AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/79282/000119312514195014/d700826dex102.htm,2014-05-12,2014-79282-0001193125-14-195014-d700826dex102.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0001273813-14-000042,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1273813/000127381314000042/a1022014formofexecutiveres.htm,2014-08-08,2014-1273813-0001273813-14-000042-a1022014formofexecutiveres.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000068505-14-000016,68505,"Motorola Solutions, Inc. (MSI) (CIK 0000068505)",MSI,EXHIBIT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/68505/000006850514000016/msiex101q32014.htm,2014-11-04,2014-68505-0000068505-14-000016-msiex101q32014.htm,gemini-2.0-flash,No,Life,NA,NA,Life
0001140361-14-040824,1069996,FEDERATED NATIONAL HOLDING CO (CIK 0001069996),FNHC,EXHIBIT 10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1069996/000114036114040824/ex10_6.htm,2014-11-10,2014-1069996-0001140361-14-040824-ex10_6.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
0001193125-14-401278,79282,BROWN & BROWN INC (BRO) (CIK 0000079282),BRO,EXECUTIVE EMPLOYMENT AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/79282/000119312514401278/d772435dex102.htm,2014-11-06,2014-79282-0001193125-14-401278-d772435dex102.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0001273813-14-000042,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EXHIBIT 10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1273813/000127381314000042/a104termsofperformancerete.htm,2014-08-08,2014-1273813-0001273813-14-000042-a104termsofperformancerete.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001304280-14-000041,1304280,Novelis Inc. (CIK 0001304280),,ABLAMENDMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1304280/000130428014000041/nvl-20140930x10qxex101xabl.htm,2014-11-10,2014-1304280-0001304280-14-000041-nvl-20140930x10qxex101xabl.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001104659-14-034581,1582086,Blue Capital Reinsurance Holdings Ltd. (CIK 0001582086),,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1582086/000110465914034581/a14-8863_1ex10d2.htm,2014-05-05,2014-1582086-0001104659-14-034581-a14-8863_1ex10d2.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000005272-14-000013,5272,AMERICAN INTERNATIONAL GROUP INC (AIG) (CIK 0000005272),AIG,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/5272/000000527214000013/exhibit10.2.htm,2014-11-03,2014-5272-0000005272-14-000013-exhibit10.2.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001576018-14-000010,1576018,"Third Point Reinsurance Ltd. (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EXHIBIT,10-K,EX-10.28.1,https://www.sec.gov/Archives/edgar/data/1576018/000157601814000010/exhibit10281.htm,2014-02-28,2014-1576018-0001576018-14-000010-exhibit10281.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-14-406053,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EX-10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1363829/000119312514406053/d803835dex106.htm,2014-11-10,2014-1363829-0001193125-14-406053-d803835dex106.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,NA,Specialty
0001193125-14-406053,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1363829/000119312514406053/d803835dex104.htm,2014-11-10,2014-1363829-0001193125-14-406053-d803835dex104.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0001371451-14-000017,1371451,HIGHWATER ETHANOL LLC (CIK 0001371451),HEOL,AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1371451/000137145114000017/a102-creditagreement.htm,2014-03-05,2014-1371451-0001371451-14-000017-a102-creditagreement.htm,gemini-2.0-flash,,,,,
0001193125-14-406053,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1363829/000119312514406053/d803835dex105.htm,2014-11-10,2014-1363829-0001193125-14-406053-d803835dex105.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-14-406053,1363829,"Enstar Group LTD (ESGR, ESGRO, ESGRP) (CIK 0001363829)",ESGR,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1363829/000119312514406053/d803835dex103.htm,2014-11-10,2014-1363829-0001193125-14-406053-d803835dex103.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
