accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0000950133-06-000979,1064863,AMERIGROUP CORP (CIK 0001064863),,EX-10.32.5,10-K,EX-10.32.5,https://www.sec.gov/Archives/edgar/data/1064863/000095013306000979/w17973exv10w32w5.txt,2006-03-01,2006-1064863-0000950133-06-000979-w17973exv10w32w5.txt,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Health
0001104659-06-015328,1214816,"AXIS CAPITAL HOLDINGS LTD (AXS, AXS-PE) (CIK 0001214816)",AXS,MATERIAL CONTRACTS,10-K,EX-10.12,https://www.sec.gov/Archives/edgar/data/1214816/000110465906015328/a06-5894_1ex10d12.htm,2006-03-09,2006-1214816-0001104659-06-015328-a06-5894_1ex10d12.htm,gemini-2.0-flash,Yes,Non-Life,NA,NA,Specialty
0000893220-06-002390,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,CASUALTY (CLASH) EXCESS OF LOSS REINSURANCE AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/909109/000089322006002390/w26495exv10w1.txt,2006-11-09,2006-909109-0000893220-06-002390-w26495exv10w1.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0000893220-06-002390,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,COMMUTATION AND RELEASE AGREEMENT,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/909109/000089322006002390/w26495exv10w5.txt,2006-11-09,2006-909109-0000893220-06-002390-w26495exv10w5.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950144-06-001050,1294632,IASIS Healthcare LLC (CIK 0001294632),,EX-10.2  AMENDMENT NO. 12 TO CONTRACT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1294632/000095014406001050/g99523exv10w2.txt,2006-02-10,2006-1294632-0000950144-06-001050-g99523exv10w2.txt,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Health
0001104659-06-051107,86312,ST PAUL TRAVELERS COMPANIES INC (TRV) (CIK 0000086312),TRV,EX-10,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/86312/000110465906051107/a06-15227_1ex10d1.htm,2006-08-03,2006-86312-0001104659-06-051107-a06-15227_1ex10d1.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001157523-06-008047,1289592,"Tower Group, Inc. (CIK 0001289592)",,EXHIBIT 10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1289592/000115752306008047/a5201679ex10_4.txt,2006-08-07,2006-1289592-0001157523-06-008047-a5201679ex10_4.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001157523-06-008047,1289592,"Tower Group, Inc. (CIK 0001289592)",,EXHIBIT 10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1289592/000115752306008047/a5201679ex10_5.txt,2006-08-07,2006-1289592-0001157523-06-008047-a5201679ex10_5.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001157523-06-008047,1289592,"Tower Group, Inc. (CIK 0001289592)",,EXHIBIT 10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1289592/000115752306008047/a5201679ex10_6.txt,2006-08-07,2006-1289592-0001157523-06-008047-a5201679ex10_6.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950137-06-002589,1297568,"Specialty Underwriters Alliance, Inc. (CIK 0001297568)",,PARTNER AGENT PROGRAM AGREEMENT,10-K,EX-10.1.49,https://www.sec.gov/Archives/edgar/data/1297568/000095013706002589/c02975exv10w1w49.htm,2006-03-06,2006-1297568-0000950137-06-002589-c02975exv10w1w49.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0000950133-06-000979,1064863,AMERIGROUP CORP (CIK 0001064863),,EX-10.32.8,10-K,EX-10.32.8,https://www.sec.gov/Archives/edgar/data/1064863/000095013306000979/w17973exv10w32w8.txt,2006-03-01,2006-1064863-0000950133-06-000979-w17973exv10w32w8.txt,gemini-2.0-flash,No,Life,NA,NA,Health
0000950152-06-001383,922621,ERIE INDEMNITY CO (ERIE) (CIK 0000922621),ERIE,EX-10.85,10-K,EX-10.85,https://www.sec.gov/Archives/edgar/data/922621/000095015206001383/j1821601exv10w85.htm,2006-02-22,2006-922621-0000950152-06-001383-j1821601exv10w85.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001045829-06-000005,1045829,VANGUARD HEALTH SYSTEMS INC (CIK 0001045829),,,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/1045829/000104582906000005/exhibit10_7.txt,2006-02-09,2006-1045829-0001045829-06-000005-exhibit10_7.txt,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Health
0001104659-06-051107,86312,ST PAUL TRAVELERS COMPANIES INC (TRV) (CIK 0000086312),TRV,EX-10,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/86312/000110465906051107/a06-15227_1ex10d2.htm,2006-08-03,2006-86312-0001104659-06-051107-a06-15227_1ex10d2.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950144-06-001975,1035185,GEVITY HR INC (CIK 0001035185),,"EX-10.39 AIG RISK MANAGEMENT, INC. 1/1/06-07 WORKERS COMPENSATION/EMPLOYERS LIABILITY FINAL BOUND PROPOSAL DATED DECEMBER 21, 2005",10-K,EX-10.39,https://www.sec.gov/Archives/edgar/data/1035185/000095014406001975/g99946exv10w39.htm,2006-03-08,2006-1035185-0000950144-06-001975-g99946exv10w39.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950134-06-007070,1282543,AFFIRMATIVE INSURANCE HOLDINGS INC (CIK 0001282543),,ADDENDUM NO. 1 TO THE PRIVATE PASSENGER AUTOMOBILE QUOTA SHARE REINSURANCE CONTRACT,10-K,EX-10.19,https://www.sec.gov/Archives/edgar/data/1282543/000095013406007070/d34129exv10w19.htm,2006-04-11,2006-1282543-0000950134-06-007070-d34129exv10w19.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950124-06-001186,949156,MEADOWBROOK INSURANCE GROUP INC (CIK 0000949156),,"INTER-COMPANY REINSURANCE AGREEMENT, DATED JANUARY 1, 2006",10-K,EX-10.38,https://www.sec.gov/Archives/edgar/data/949156/000095012406001186/k02499exv10w38.txt,2006-03-14,2006-949156-0000950124-06-001186-k02499exv10w38.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950124-06-002530,949156,MEADOWBROOK INSURANCE GROUP INC (CIK 0000949156),,INTER-COMPANY REINSURANCE AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/949156/000095012406002530/k04988exv10w1.txt,2006-05-05,2006-949156-0000950124-06-002530-k04988exv10w1.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950144-06-011647,1294632,IASIS Healthcare LLC (CIK 0001294632),,EX-10.24 AMENDMENT NO. 15 TO CONTRACT,10-K,EX-10.24,https://www.sec.gov/Archives/edgar/data/1294632/000095014406011647/g04573exv10w24.htm,2006-12-20,2006-1294632-0000950144-06-011647-g04573exv10w24.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Health
0000950123-06-013603,1355795,Darwin Professional Underwriters Inc (CIK 0001355795),,EX-10.48.3: TRUST AGREEMENT,10-Q,EX-10.48.3,https://www.sec.gov/Archives/edgar/data/1355795/000095012306013603/y26433exv10w48w3.txt,2006-11-07,2006-1355795-0000950123-06-013603-y26433exv10w48w3.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950144-06-005018,1233426,"NationsHealth, Inc. (CIK 0001233426)",,AMENDMENT NO. 2 TO STRATEGIC AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1233426/000095014406005018/g01562exv10w1.htm,2006-05-15,2006-1233426-0000950144-06-005018-g01562exv10w1.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Health
0000950123-06-013603,1355795,Darwin Professional Underwriters Inc (CIK 0001355795),,EX-10.48.1: TRUST AGREEMENT,10-Q,EX-10.48.1,https://www.sec.gov/Archives/edgar/data/1355795/000095012306013603/y26433exv10w48w1.txt,2006-11-07,2006-1355795-0000950123-06-013603-y26433exv10w48w1.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-06-013603,1355795,Darwin Professional Underwriters Inc (CIK 0001355795),,EX-10.48.2: TRUST AGREEMENT,10-Q,EX-10.48.2,https://www.sec.gov/Archives/edgar/data/1355795/000095012306013603/y26433exv10w48w2.txt,2006-11-07,2006-1355795-0000950123-06-013603-y26433exv10w48w2.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-06-061942,1013609,SCPIE HOLDINGS INC (CIK 0001013609),,"TERMINATION AGREEMENT DATED MARCH 8, 2006",10-K,EX-10.81,https://www.sec.gov/Archives/edgar/data/1013609/000119312506061942/dex1081.htm,2006-03-23,2006-1013609-0001193125-06-061942-dex1081.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-06-119270,911576,VESTA INSURANCE GROUP INC (CIK 0000911576),,"STOCK PURCHASE AGREEMENT DATED AS OF JUNE 14, 2005",10-K,EX-10.25,https://www.sec.gov/Archives/edgar/data/911576/000119312506119270/dex1025.htm,2006-05-25,2006-911576-0001193125-06-119270-dex1025.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-06-052033,81362,QUAKER CHEMICAL CORP (KWR) (CIK 0000081362),KWR,SETTLEMENT AGREEMENT BETWEEN QUAKER CHEMICAL AND HARFORD A&I,10-K,EX-10.NNN,https://www.sec.gov/Archives/edgar/data/81362/000119312506052033/dex10nnn.htm,2006-03-13,2006-81362-0001193125-06-052033-dex10nnn.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0001193125-06-068740,1320092,"Republic Companies Group, Inc. (CIK 0001320092)",,AMENDED AND RESTATED MANAGING GENERAL AGENCY AGREEMENT,10-K,EX-10.14,https://www.sec.gov/Archives/edgar/data/1320092/000119312506068740/dex1014.htm,2006-03-30,2006-1320092-0001193125-06-068740-dex1014.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-06-056531,896159,ACE LTD (CB) (CIK 0000896159),CB,CREDIT AGREEMENT,10-K,EX-10.8,https://www.sec.gov/Archives/edgar/data/896159/000119312506056531/dex108.htm,2006-03-16,2006-896159-0001193125-06-056531-dex108.htm,gemini-2.0-flash,No,NA,NA,NA,Specialty
0001193125-06-172602,1320092,"Republic Companies Group, Inc. (CIK 0001320092)",,MANAGING GENERAL AGENCY AGREEMENT,10-Q,EX-10.21,https://www.sec.gov/Archives/edgar/data/1320092/000119312506172602/dex1021.htm,2006-08-14,2006-1320092-0001193125-06-172602-dex1021.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950134-06-006265,915781,RTW INC /MN/ (CIK 0000915781),,MINNESOTA WORKERS' COMPENSATION REINSURANCE ASSOCIATION,10-K,EX-10.10,https://www.sec.gov/Archives/edgar/data/915781/000095013406006265/c03761exv10w10.htm,2006-03-30,2006-915781-0000950134-06-006265-c03761exv10w10.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001275287-06-004291,1272957,BRISTOL WEST HOLDINGS INC (CIK 0001272957),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1272957/000127528706004291/bw6698ex101.htm,2006-08-09,2006-1272957-0001275287-06-004291-bw6698ex101.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Casualty
0001193125-06-056531,896159,ACE LTD (CB) (CIK 0000896159),CB,CREDIT AGREEMENT,10-K,EX-10.7,https://www.sec.gov/Archives/edgar/data/896159/000119312506056531/dex107.htm,2006-03-16,2006-896159-0001193125-06-056531-dex107.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0000950133-06-002369,1064863,AMERIGROUP CORP (CIK 0001064863),,EX-10.29.1,10-Q,EX-10.29.1,https://www.sec.gov/Archives/edgar/data/1064863/000095013306002369/w20799exv10w29w1.htm,2006-05-09,2006-1064863-0000950133-06-002369-w20799exv10w29w1.htm,gemini-2.0-flash,No,Life,NA,NA,Health
0000950136-06-006234,913144,"RENAISSANCERE HOLDINGS LTD (RNR, RNR-PF, RNR-PG) (CIK 0000913144)",RNR,SECOND AMENDMENT AGREEMENT,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/913144/000095013606006234/file2.htm,2006-08-02,2006-913144-0000950136-06-006234-file2.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000893220-06-002390,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,FLORIDA HURRICANE CATASTROPHE FUND REIMBURSEMENT CONTRACT,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/909109/000089322006002390/w26495exv10w10.txt,2006-11-09,2006-909109-0000893220-06-002390-w26495exv10w10.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000893220-06-002390,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,FLORIDA HURRICANE CATASTROPHE FUND REIMBURSEMENT CONTRACT,10-Q,EX-10.9,https://www.sec.gov/Archives/edgar/data/909109/000089322006002390/w26495exv10w9.txt,2006-11-09,2006-909109-0000893220-06-002390-w26495exv10w9.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-06-104642,874977,State Auto Financial CORP (CIK 0000874977),,ADDENDUM NO. 1 TO THE LOSS REINSURANCE CONTRACT,10-Q,EX-10.66,https://www.sec.gov/Archives/edgar/data/874977/000119312506104642/dex1066.htm,2006-05-09,2006-874977-0001193125-06-104642-dex1066.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-06-104642,874977,State Auto Financial CORP (CIK 0000874977),,ENDORSEMENT NO. 2  TO THE LOSS REINSURANCE CONTRACT,10-Q,EX-10.67,https://www.sec.gov/Archives/edgar/data/874977/000119312506104642/dex1067.htm,2006-05-09,2006-874977-0001193125-06-104642-dex1067.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0000950124-06-004459,1171218,NORTH POINTE HOLDINGS CORP (CIK 0001171218),,SECOND AMENDED AND RESTATED CREDIT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1171218/000095012406004459/k06864exv10w1.txt,2006-08-11,2006-1171218-0000950124-06-004459-k06864exv10w1.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000930413-06-006737,1358164,Security Capital Assurance Ltd (CIK 0001358164),,,10-Q,EX-10.22,https://www.sec.gov/Archives/edgar/data/1358164/000093041306006737/c44219_ex10-22.txt,2006-09-15,2006-1358164-0000930413-06-006737-c44219_ex10-22.txt,gemini-2.0-flash,Yes,Non-Life,Facultative,Proportional,Specialty
0000950123-06-013750,1165880,MONTPELIER RE HOLDINGS LTD (CIK 0001165880),,EX-10.37: SEPARATION AGREEMENT,10-Q,EX-10.37,https://www.sec.gov/Archives/edgar/data/1165880/000095012306013750/y26777exv10w37.htm,2006-11-08,2006-1165880-0000950123-06-013750-y26777exv10w37.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0001104659-06-013292,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,MATERIAL CONTRACTS,10-K,EX-10.5,https://www.sec.gov/Archives/edgar/data/1273813/000110465906013292/a06-5644_1ex10d5.htm,2006-03-02,2006-1273813-0001104659-06-013292-a06-5644_1ex10d5.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0000877355-06-000029,877355,LANDAMERICA FINANCIAL GROUP INC (CIK 0000877355),,EX 10.1 CREDIT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/877355/000087735506000029/ex10-1creditagr.htm,2006-08-02,2006-877355-0000877355-06-000029-ex10-1creditagr.htm,gemini-2.0-flash,Yes,Non-Life,Facultative,NA,Specialty
0001193125-06-056531,896159,ACE LTD (CB) (CIK 0000896159),CB,LETTER OF CREDIT FACILITY,10-K,EX-10.6,https://www.sec.gov/Archives/edgar/data/896159/000119312506056531/dex106.htm,2006-03-16,2006-896159-0001193125-06-056531-dex106.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-06-052382,874977,State Auto Financial CORP (CIK 0000874977),,ENDORSE NO.1 -PROPERTY CATASTROPHE OVERLYING EXCESS OF LOSS REINSURANCE CONTRACT,10-K,EX-10.34,https://www.sec.gov/Archives/edgar/data/874977/000119312506052382/dex1034.htm,2006-03-13,2006-874977-0001193125-06-052382-dex1034.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-06-144271,866873,DEL MONTE FOODS CO (CIK 0000866873),,EXECUTIVE MEDICAL REIMBURSEMENT PLAN,10-K,EX-10.68,https://www.sec.gov/Archives/edgar/data/866873/000119312506144271/dex1068.htm,2006-07-11,2006-866873-0001193125-06-144271-dex1068.htm,gemini-2.0-flash,No,Life,NA,NA,Health
0001193125-06-165652,1179929,MOLINA HEALTHCARE INC (MOH) (CIK 0001179929),MOH,CONTRACT - MOLINA HEALTHCARE OF UTAH AND UTAH DEPT. OF HEALTH,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1179929/000119312506165652/dex101.htm,2006-08-08,2006-1179929-0001193125-06-165652-dex101.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Health
0001193125-06-015716,740125,OVERSEAS PARTNERS LTD (CIK 0000740125),,STOCK PURCHASE AGREEMENT,10-K,EX-10.B,https://www.sec.gov/Archives/edgar/data/740125/000119312506015716/dex10b.htm,2006-01-31,2006-740125-0001193125-06-015716-dex10b.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0000914760-06-000190,929186,FIRST MERCURY FINANCIAL CORP (CIK 0000929186),,"CREDIT AGREEMENT DATED OCTOBER 23, 2006",10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/929186/000091476006000190/f73847_10qx.htm,2006-11-14,2006-929186-0000914760-06-000190-f73847_10qx.htm,gemini-2.0-flash,No,Non-Life,NA,NA,Specialty
0001279363-06-000100,1279363,"WELLCARE HEALTH PLANS, INC. (CIK 0001279363)",,EXHIBIT 10.17,10-Q,EX-10.17,https://www.sec.gov/Archives/edgar/data/1279363/000127936306000100/exhibit_10-17.htm,2006-11-03,2006-1279363-0001279363-06-000100-exhibit_10-17.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Health
0001125282-06-001680,1091748,"PXRE GROUP LTD (ARGD, ARGO-PA) (CIK 0001091748)",ARGD,EX-10.4,10-K,EX-10.4,https://www.sec.gov/Archives/edgar/data/1091748/000112528206001680/b412207ex10_4.htm,2006-03-16,2006-1091748-0001125282-06-001680-b412207ex10_4.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950133-06-002369,1064863,AMERIGROUP CORP (CIK 0001064863),,EX-10.31.1,10-Q,EX-10.31.1,https://www.sec.gov/Archives/edgar/data/1064863/000095013306002369/w20799exv10w31w1.htm,2006-05-09,2006-1064863-0000950133-06-002369-w20799exv10w31w1.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Specialty
0001157523-06-008047,1289592,"Tower Group, Inc. (CIK 0001289592)",,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1289592/000115752306008047/a5201679ex10_3.txt,2006-08-07,2006-1289592-0001157523-06-008047-a5201679ex10_3.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000950144-06-002081,1046578,TECHNICAL OLYMPIC USA INC (CIK 0001046578),,CREDIT AGREEMENT,10-K,EX-10.30,https://www.sec.gov/Archives/edgar/data/1046578/000095014406002081/g99679exv10w30.htm,2006-03-10,2006-1046578-0000950144-06-002081-g99679exv10w30.htm,gemini-2.0-flash,,,,,
0000950137-06-008663,898174,"REINSURANCE GROUP OF AMERICA INC (RGA, RZB, RZC) (CIK 0000898174)",RGA,AMENDMENT TO CREDIT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/898174/000095013706008663/c07350exv10w1.txt,2006-08-04,2006-898174-0000950137-06-008663-c07350exv10w1.txt,gemini-2.0-flash,Yes,Life,NA,NA,Specialty
0001125282-06-001680,1091748,"PXRE GROUP LTD (ARGD, ARGO-PA) (CIK 0001091748)",ARGD,EX-10.6,10-K,EX-10.6,https://www.sec.gov/Archives/edgar/data/1091748/000112528206001680/b412207ex10_6.htm,2006-03-16,2006-1091748-0001125282-06-001680-b412207ex10_6.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0001104659-06-032241,1039828,"AMERICAN EQUITY INVESTMENT LIFE HOLDING CO (ANG-PA, ANG-PB) (CIK 0001039828)",ANG.PB,EX-10,10-Q,EX-10.23,https://www.sec.gov/Archives/edgar/data/1039828/000110465906032241/a06-9193_1ex10d23.htm,2006-05-09,2006-1039828-0001104659-06-032241-a06-9193_1ex10d23.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Life
0000950144-06-003063,1339553,"HealthSpring, Inc. (CIK 0001339553)",,EX-10.29  STAND-ALONE PDP CONTRACT,10-K,EX-10.29,https://www.sec.gov/Archives/edgar/data/1339553/000095014406003063/g00536exv10w29.txt,2006-03-31,2006-1339553-0000950144-06-003063-g00536exv10w29.txt,gemini-2.0-flash,No,Life,NA,NA,Health
0001125282-06-001680,1091748,"PXRE GROUP LTD (ARGD, ARGO-PA) (CIK 0001091748)",ARGD,EX-10.5,10-K,EX-10.5,https://www.sec.gov/Archives/edgar/data/1091748/000112528206001680/b412207ex10_5.htm,2006-03-16,2006-1091748-0001125282-06-001680-b412207ex10_5.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000930413-06-006737,1358164,Security Capital Assurance Ltd (CIK 0001358164),,,10-Q,EX-10.19,https://www.sec.gov/Archives/edgar/data/1358164/000093041306006737/c44219_ex10-19.txt,2006-09-15,2006-1358164-0000930413-06-006737-c44219_ex10-19.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950134-06-006265,915781,RTW INC /MN/ (CIK 0000915781),,ELECTION FORM FOR THE 2006 MINNESOTA WORKERS' COMPENSATION REINSURANCE ASSOCIATION REINSURANCE AGREEMENT,10-K,EX-10.11,https://www.sec.gov/Archives/edgar/data/915781/000095013406006265/c03761exv10w11.htm,2006-03-30,2006-915781-0000950134-06-006265-c03761exv10w11.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950144-06-003063,1339553,"HealthSpring, Inc. (CIK 0001339553)",,EX-10.27  STAND-ALONE PDP CONTRACT,10-K,EX-10.27,https://www.sec.gov/Archives/edgar/data/1339553/000095014406003063/g00536exv10w27.txt,2006-03-31,2006-1339553-0000950144-06-003063-g00536exv10w27.txt,gemini-2.0-flash,No,Life,Treaty,Proportional,Health
0000837276-06-000166,1163710,RELIASTAR LIFE INSURANCE CO OF NEW YORK (CIK 0001163710),,,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/1163710/000083727606000166/rny_exhibit10a.htm,2006-08-14,2006-1163710-0000837276-06-000166-rny_exhibit10a.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Life
0000950144-06-003063,1339553,"HealthSpring, Inc. (CIK 0001339553)",,EX-10.28  STAND-ALONE PDP CONTRACT,10-K,EX-10.28,https://www.sec.gov/Archives/edgar/data/1339553/000095014406003063/g00536exv10w28.txt,2006-03-31,2006-1339553-0000950144-06-003063-g00536exv10w28.txt,gemini-2.0-flash,No,Life,NA,NA,Health
0001193125-06-101973,896159,ACE LTD (CB) (CIK 0000896159),CB,CREDIT AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/896159/000119312506101973/dex102.htm,2006-05-05,2006-896159-0001193125-06-101973-dex102.htm,gemini-2.0-flash,No,NA,NA,NA,NA
0000950136-06-003418,913144,"RENAISSANCERE HOLDINGS LTD (RNR, RNR-PF, RNR-PG) (CIK 0000913144)",RNR,FIFTH AMENDMENT TO REIMBURSEMENT AGREEMENT,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/913144/000095013606003418/file2.htm,2006-05-04,2006-913144-0000950136-06-003418-file2.htm,gemini-2.0-flash,Yes,Non-Life,Treaty,Proportional,Specialty
0000893220-06-002390,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,ADDENDUM NO. 3 TO THE 3RD AND 4TH PROPERTY EXCESS OF LOSS REINSURANCE AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/909109/000089322006002390/w26495exv10w2.txt,2006-11-09,2006-909109-0000893220-06-002390-w26495exv10w2.txt,gemini-2.0-flash,Yes,Non-Life,Treaty,Non-Proportional,Property
0000837276-06-000166,1163710,RELIASTAR LIFE INSURANCE CO OF NEW YORK (CIK 0001163710),,,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/1163710/000083727606000166/rny_exhibit10b.htm,2006-08-14,2006-1163710-0000837276-06-000166-rny_exhibit10b.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Life
0000837276-06-000166,1163710,RELIASTAR LIFE INSURANCE CO OF NEW YORK (CIK 0001163710),,,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/1163710/000083727606000166/rny_exhibit10c.htm,2006-08-14,2006-1163710-0000837276-06-000166-rny_exhibit10c.htm,gemini-2.0-flash,Yes,Life,Treaty,Proportional,Life
0001279363-06-000100,1279363,"WELLCARE HEALTH PLANS, INC. (CIK 0001279363)",,EXHIBIT 10.14,10-Q,EX-10.14,https://www.sec.gov/Archives/edgar/data/1279363/000127936306000100/exhibit_10-14.htm,2006-11-03,2006-1279363-0001279363-06-000100-exhibit_10-14.htm,gemini-2.0-flash,No,Life,Treaty,Proportional,Health
0001279363-06-000100,1279363,"WELLCARE HEALTH PLANS, INC. (CIK 0001279363)",,EXHIBIT 10.15,10-Q,EX-10.15,https://www.sec.gov/Archives/edgar/data/1279363/000127936306000100/exhibit_10-15.htm,2006-11-03,2006-1279363-0001279363-06-000100-exhibit_10-15.htm,gemini-2.0-flash,No,Life,Treaty,Proportional,Health
0001279363-06-000100,1279363,"WELLCARE HEALTH PLANS, INC. (CIK 0001279363)",,EXHIBIT 10.16,10-Q,EX-10.16,https://www.sec.gov/Archives/edgar/data/1279363/000127936306000100/exhibit_10-16.htm,2006-11-03,2006-1279363-0001279363-06-000100-exhibit_10-16.htm,gemini-2.0-flash,No,Life,NA,NA,Health
0000837276-06-000076,1163710,RELIASTAR LIFE INSURANCE CO OF NEW YORK (CIK 0001163710),,,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/1163710/000083727606000076/rny_exhibit-10n.htm,2006-03-29,2006-1163710-0000837276-06-000076-rny_exhibit-10n.htm,gemini-2.0-flash,,,,,
