accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0000893220-04-001658,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,WHOLE ACCOUNT NET QUOTA SHARE REINSURANCE CONTACT EFFECTIVE 1/1/04,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/909109/000089322004001658/w99802exv10w1.txt,2004-08-09,2004-909109-0000893220-04-001658-w99802exv10w1.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000356130-04-000028,356130,EMC INSURANCE GROUP INC (CIK 0000356130),,POOLING AGREEMENT,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/356130/000035613004000028/exh10c.txt,2004-03-29,2004-356130-0000356130-04-000028-exh10c.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950159-04-000282,1041665,PMA CAPITAL CORP (CIK 0001041665),,EXHIBIT 10.33,10-K/A,EX-10,https://www.sec.gov/Archives/edgar/data/1041665/000095015904000282/ex10-33.htm,2004-03-15,2004-1041665-0000950159-04-000282-ex10-33.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,EXCESS CATASTROPHE REINSURANCE CONTRACT,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w8.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w8.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000950123-04-003320,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,NOVATION AND TRANSFER AGREEMENT,10-K,EX-10.88,https://www.sec.gov/Archives/edgar/data/1171500/000095012304003320/y92990exv10w88.txt,2004-03-15,2004-1171500-0000950123-04-003320-y92990exv10w88.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Multi-line
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,UNDERLYING EXCESS CATASTROPHE AND REINSTATEMENT CONTRACT,10-Q,EX-10.13,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w13.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w13.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000950123-04-003320,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,NOVATION AND TRANSFER AGREEMENT,10-K,EX-10.87,https://www.sec.gov/Archives/edgar/data/1171500/000095012304003320/y92990exv10w87.txt,2004-03-15,2004-1171500-0000950123-04-003320-y92990exv10w87.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0000950123-04-006012,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,NOVATION AND TRANSFER AGREEMENT,10-Q,EX-10.12,https://www.sec.gov/Archives/edgar/data/1171500/000095012304006012/y97104exv10w12.txt,2004-05-10,2004-1171500-0000950123-04-006012-y97104exv10w12.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,FL ONLY EXCESS CATASTROPHE REINSURANCE CONTRACT,10-Q,EX-10.9,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w9.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w9.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000950123-04-006012,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,NOVATION AND TRANSFER AGREEMENT,10-Q,EX-10.14,https://www.sec.gov/Archives/edgar/data/1171500/000095012304006012/y97104exv10w14.txt,2004-05-10,2004-1171500-0000950123-04-006012-y97104exv10w14.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,THIRD CATASTROPHE CONTRACT,10-Q,EX-10.18,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w18.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w18.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,35% FL ONLY THIRD AND FOURTH EVENT CONTRACT,10-Q,EX-10.16,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w16.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w16.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0000950123-04-006012,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,NOVATION AND TRANSFER AGREEMENT,10-Q,EX-10.11,https://www.sec.gov/Archives/edgar/data/1171500/000095012304006012/y97104exv10w11.txt,2004-05-10,2004-1171500-0000950123-04-006012-y97104exv10w11.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0000950123-04-003320,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,NOVATION AND TRANSFER AGREEMENT,10-K,EX-10.86,https://www.sec.gov/Archives/edgar/data/1171500/000095012304003320/y92990exv10w86.txt,2004-03-15,2004-1171500-0000950123-04-003320-y92990exv10w86.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,REINSTATEMENT PREMIUM PROTECTION CONTRACT,10-Q,EX-10.12,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w12.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w12.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,$50 MIL EXCESS OF $90 MIL FL ONLY EXCESS CONTRACT,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w10.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w10.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000950123-04-006012,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,NOVATION AND TRANSFER AGREEMENT,10-Q,EX-10.13,https://www.sec.gov/Archives/edgar/data/1171500/000095012304006012/y97104exv10w13.txt,2004-05-10,2004-1171500-0000950123-04-006012-y97104exv10w13.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,$45.0 MIL EXCESS OF $195 MIL PLACEMENT SLIP,10-Q,EX-10.21,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w21.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w21.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,UNDERLYING EXCESS CATASTROPHE COVERAGE,10-Q,EX-10.11,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w11.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w11.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,$50 MIL EXCESS OF $140 MIL FL ONLY EXCESS CONTRACT,10-Q,EX-10.14,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w14.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w14.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-04-001658,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,PROPERTY PER RISK 1ST & 2ND EXCESS REINSURANCE CONTRACT EFFECTIVE 1/1/04,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/909109/000089322004001658/w99802exv10w4.txt,2004-08-09,2004-909109-0000893220-04-001658-w99802exv10w4.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001104659-04-024355,1272957,BRISTOL WEST HOLDINGS INC (CIK 0001272957),,EX-10.17,10-Q,EX-10.17,https://www.sec.gov/Archives/edgar/data/1272957/000110465904024355/a04-9472_1ex10d17.htm,2004-08-13,2004-1272957-0001104659-04-024355-a04-9472_1ex10d17.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,$50 MIL EXCESS OF $140 MIL PLACEMENT SLIP,10-Q,EX-10.19,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w19.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w19.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,$5 MIL EXCESS OF $190 MIL PLACEMENT SLIP,10-Q,EX-10.20,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w20.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w20.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,65% FL ONLY THIRD AND FOURTH EVENT CONTRACT,10-Q,EX-10.15,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w15.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w15.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,CASUALTY (CLASS) EXCESS OF LOSS,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w3.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w3.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0001193125-04-053663,1013609,SCPIE HOLDINGS INC (CIK 0001013609),,ADDENDUM NO. 1 TO PER POLICY OF LOSS REINSURANCE AGREEMENT,10-K,EX-10.75,https://www.sec.gov/Archives/edgar/data/1013609/000119312504053663/dex1075.htm,2004-03-30,2004-1013609-0001193125-04-053663-dex1075.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000910647-04-000309,811612,COMMERCE GROUP INC /MA (CIK 0000811612),,EXHIBIT 10.33,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/811612/000091064704000309/cgi2-1033.htm,2004-08-05,2004-811612-0000910647-04-000309-cgi2-1033.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Multi-line
0001047469-04-006446,1039828,"AMERICAN EQUITY INVESTMENT LIFE HOLDING CO (ANG-PA, ANG-PB) (CIK 0001039828)",ANG.PB,EX-10.13-A,10-K,EX-10.13-A,https://www.sec.gov/Archives/edgar/data/1039828/000104746904006446/a2129870zex-10_13a.htm,2004-03-04,2004-1039828-0001047469-04-006446-a2129870zex-10_13a.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000950123-04-003320,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,COMBINED CATASTROPHE EXCESS OF LOSS REINS. CONTR.,10-K,EX-10.90,https://www.sec.gov/Archives/edgar/data/1171500/000095012304003320/y92990exv10w90.txt,2004-03-15,2004-1171500-0000950123-04-003320-y92990exv10w90.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000950159-04-000729,910110,PENN AMERICA GROUP INC (CIK 0000910110),,EXHIBIT 10.12,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/910110/000095015904000729/pennamex10-12.txt,2004-08-05,2004-910110-0000950159-04-000729-pennamex10-12.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950128-04-000224,922621,ERIE INDEMNITY CO (ERIE) (CIK 0000922621),ERIE,AGGREGATE EXCESS OF LOSS INSURANCE - AMEND. NO. 3,10-K,EX-10.68,https://www.sec.gov/Archives/edgar/data/922621/000095012804000224/j0499101exv10w68.htm,2004-03-08,2004-922621-0000950128-04-000224-j0499101exv10w68.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,GAP QUOTA SHARE REINSURANCE CONTRACT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w1.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w1.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001047469-04-014084,109261,ZENITH NATIONAL INSURANCE CORP (CIK 0000109261),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/109261/000104746904014084/a2134591zex-10_1.htm,2004-04-28,2004-109261-0001047469-04-014084-a2134591zex-10_1.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001047469-04-023764,109261,ZENITH NATIONAL INSURANCE CORP (CIK 0000109261),,EXHIBIT 10.1,10-Q/A,EX-10.1,https://www.sec.gov/Archives/edgar/data/109261/000104746904023764/a2139936zex-10_1.htm,2004-07-21,2004-109261-0001047469-04-023764-a2139936zex-10_1.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Casualty
0000950136-04-002505,913144,"RENAISSANCERE HOLDINGS LTD (RNR, RNR-PF, RNR-PG) (CIK 0000913144)",RNR,AMENDED & RESTATED CREDIT AGREEMENT,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/913144/000095013604002505/file005.htm,2004-08-09,2004-913144-0000950136-04-002505-file005.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950159-04-000965,910110,PENN AMERICA GROUP INC (CIK 0000910110),,EXHIBIT 10.8,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/910110/000095015904000965/exhibit10-8.txt,2004-11-05,2004-910110-0000950159-04-000965-exhibit10-8.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001047469-04-023764,109261,ZENITH NATIONAL INSURANCE CORP (CIK 0000109261),,EXHIBIT 10.2,10-Q/A,EX-10.2,https://www.sec.gov/Archives/edgar/data/109261/000104746904023764/a2139936zex-10_2.htm,2004-07-21,2004-109261-0001047469-04-023764-a2139936zex-10_2.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001047469-04-014084,109261,ZENITH NATIONAL INSURANCE CORP (CIK 0000109261),,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/109261/000104746904014084/a2134591zex-10_2.htm,2004-04-28,2004-109261-0001047469-04-014084-a2134591zex-10_2.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0001193125-04-054701,351754,KEMPER INVESTORS LIFE INSURANCE CO (CIK 0000351754),,"MODIFIED COINSURANCE AGREEMENT, DATED DECEMBER 1, 2003",10-K,EX-10.(B),https://www.sec.gov/Archives/edgar/data/351754/000119312504054701/dex10b.htm,2004-03-31,2004-351754-0001193125-04-054701-dex10b.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,THIRD CATASTROPHE CONTRACT PLACEMENT SLIP,10-Q,EX-10.17,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w17.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w17.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,$6.5 MIL EXCESS OF 3.5 MIL FIFTH EVENT PLACEMENT SLIP,10-Q,EX-10.22,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w22.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w22.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000950123-04-003320,1171500,PLATINUM UNDERWRITERS HOLDINGS LTD (CIK 0001171500),,ADDENDUM NO. 6 TO INTERESTS/LIABILITIES AGREEMENT,10-K,EX-10.91,https://www.sec.gov/Archives/edgar/data/1171500/000095012304003320/y92990exv10w91.txt,2004-03-15,2004-1171500-0000950123-04-003320-y92990exv10w91.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001035185-04-000003,1035185,GEVITY HR INC (CIK 0001035185),,,10-K,EX-10.21,https://www.sec.gov/Archives/edgar/data/1035185/000103518504000003/exhibita10_21.htm,2004-03-15,2004-1035185-0001035185-04-000003-exhibita10_21.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001104659-04-023259,947484,"ARCH CAPITAL GROUP LTD (ACGL, ACGLN, ACGLO) (CIK 0000947484)",ACGL,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/947484/000110465904023259/a04-8819_1ex10d1.htm,2004-08-09,2004-947484-0001104659-04-023259-a04-8819_1ex10d1.htm,gpt-4o-mini,No,Non-Life,Treaty,Proportional,Specialty
0000926236-04-000176,819913,HALLMARK FINANCIAL SERVICES INC (HALL) (CIK 0000819913),HALL,QUOTA SHARE REINSURANCE AGREEMENT,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/819913/000092623604000176/exh10.txt,2004-11-12,2004-819913-0000926236-04-000176-exh10.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0000950144-04-003469,1195933,INFINITY PROPERTY & CASUALTY CORP (CIK 0001195933),,EX-10.3 AUTOMOBILE PHYSICAL DAMAGE VARIABLE,10-K/A,EX-10.3,https://www.sec.gov/Archives/edgar/data/1195933/000095014404003469/g87773a1exv10w3.txt,2004-04-02,2004-1195933-0000950144-04-003469-g87773a1exv10w3.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001047469-04-006446,1039828,"AMERICAN EQUITY INVESTMENT LIFE HOLDING CO (ANG-PA, ANG-PB) (CIK 0001039828)",ANG.PB,EX-10.10-A,10-K,EX-10.10-A,https://www.sec.gov/Archives/edgar/data/1039828/000104746904006446/a2129870zex-10_10a.htm,2004-03-04,2004-1039828-0001047469-04-006446-a2129870zex-10_10a.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000950144-04-002833,1195933,INFINITY PROPERTY & CASUALTY CORP (CIK 0001195933),,EX-10.3 AUTOMOBILE PHYSICAL DAMAGE VARIABLE,10-K,EX-10.3,https://www.sec.gov/Archives/edgar/data/1195933/000095014404002833/g87773exv10w3.txt,2004-03-22,2004-1195933-0000950144-04-002833-g87773exv10w3.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001045829-04-000006,1045829,VANGUARD HEALTH SYSTEMS INC (CIK 0001045829),,,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1045829/000104582904000006/exhibit10_1.htm,2004-02-10,2004-1045829-0001045829-04-000006-exhibit10_1.htm,gpt-4o-mini,No,Life,NA,NA,Health
0000950152-04-008146,803027,MERCHANTS GROUP INC (CIK 0000803027),,EX-10.F PROPERTY PER RISK EXCESS OF LOSS REINSURANCE AGMNT,10-Q,EX-10.F,https://www.sec.gov/Archives/edgar/data/803027/000095015204008146/l09971aexv10wf.txt,2004-11-10,2004-803027-0000950152-04-008146-l09971aexv10wf.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001104659-04-023475,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EX-10.18,10-Q,EX-10.18,https://www.sec.gov/Archives/edgar/data/1273813/000110465904023475/a04-8821_1ex10d18.htm,2004-08-10,2004-1273813-0001104659-04-023475-a04-8821_1ex10d18.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001125282-04-002027,1091748,"PXRE GROUP LTD (ARGD, ARGO-PA) (CIK 0001091748)",ARGD,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1091748/000112528204002027/b331686ex_10-1.txt,2004-05-07,2004-1091748-0001125282-04-002027-b331686ex_10-1.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000893220-04-001658,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,FLORIDA HURRICANE CATASTROPHE FUND AMENDED REINSURANCE CONTRACT 6/1/04,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/909109/000089322004001658/w99802exv10w2.txt,2004-08-09,2004-909109-0000893220-04-001658-w99802exv10w2.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001193125-04-032316,1012771,FBL FINANCIAL GROUP INC (CIK 0001012771),,COINSURANCE AGREEMENT,10-K,EX-10.16,https://www.sec.gov/Archives/edgar/data/1012771/000119312504032316/dex1016.htm,2004-03-01,2004-1012771-0001193125-04-032316-dex1016.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000950123-04-002382,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,STOCK PURCHASE AGREEMENT,10-K,EX-10.65,https://www.sec.gov/Archives/edgar/data/775368/000095012304002382/y94476exv10w65.txt,2004-02-26,2004-775368-0000950123-04-002382-y94476exv10w65.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001047469-04-009816,837010,ING LIFE INSURANCE & ANNUITY CO (CIK 0000837010),,EX-10.(Q),10-K,EX-10.(Q),https://www.sec.gov/Archives/edgar/data/837010/000104746904009816/a2131720zex-10_q.txt,2004-03-29,2004-837010-0001047469-04-009816-a2131720zex-10_q.txt,gpt-4o-mini,No,Life,NA,NA,Life
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,FL HURRICANE FUND CONTRACT (LIBERTY AMERICAN),10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w6.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w6.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0000893220-04-002402,909109,PHILADELPHIA CONSOLIDATED HOLDING CORP (CIK 0000909109),,FL HURRICANE FUND CONTRACT (MOBILE USA),10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/909109/000089322004002402/w68436exv10w7.txt,2004-11-08,2004-909109-0000893220-04-002402-w68436exv10w7.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Property
0001095073-04-000013,1095073,EVEREST RE GROUP LTD (EG) (CIK 0001095073),EG,EMPLOYMENT CONTRACT,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/1095073/000109507304000013/ex101.htm,2004-05-10,2004-1095073-0001095073-04-000013-ex101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001125282-04-003634,1091748,"PXRE GROUP LTD (ARGD, ARGO-PA) (CIK 0001091748)",ARGD,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1091748/000112528204003634/b400105ex10_3.txt,2004-08-05,2004-1091748-0001125282-04-003634-b400105ex10_3.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950124-04-000588,21175,CNA FINANCIAL CORP (CNA) (CIK 0000021175),CNA,CAPITAL SUPPORT AGREEMENT,10-K,EX-10.15,https://www.sec.gov/Archives/edgar/data/21175/000095012404000588/c83244exv10w15.htm,2004-02-27,2004-21175-0000950124-04-000588-c83244exv10w15.htm,gpt-4o-mini,No,Life,NA,NA,Life
0001193125-04-134240,911421,PARTNERRE LTD (PREJF) (CIK 0000911421),PREJF,CREDIT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/911421/000119312504134240/dex101.htm,2004-08-06,2004-911421-0001193125-04-134240-dex101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-04-042285,1069822,MONY GROUP INC (CIK 0001069822),,FORM OF REINSURANCE BETWEEN MONY AND CENTRE LIFE,10-K,EX-10.49,https://www.sec.gov/Archives/edgar/data/1069822/000119312504042285/dex1049.htm,2004-03-15,2004-1069822-0001193125-04-042285-dex1049.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Health
0001047469-04-009804,925988,ING INSURANCE CO OF AMERICA (CIK 0000925988),,EX-10.(L),10-K,EX-10.(L),https://www.sec.gov/Archives/edgar/data/925988/000104746904009804/a2131722zex-10_l.txt,2004-03-29,2004-925988-0001047469-04-009804-a2131722zex-10_l.txt,gpt-4o-mini,No,Life,NA,NA,Life
0001047469-04-009816,837010,ING LIFE INSURANCE & ANNUITY CO (CIK 0000837010),,EX-10.(M),10-K,EX-10.(M),https://www.sec.gov/Archives/edgar/data/837010/000104746904009816/a2131720zex-10_m.txt,2004-03-29,2004-837010-0001047469-04-009816-a2131720zex-10_m.txt,gpt-4o-mini,No,Life,NA,NA,Life
0001047469-04-009082,1272957,BRISTOL WEST HOLDINGS INC (CIK 0001272957),,EXHIBIT 10.10,10-K,EX-10.10,https://www.sec.gov/Archives/edgar/data/1272957/000104746904009082/a2131732zex-10_10.htm,2004-03-24,2004-1272957-0001047469-04-009082-a2131732zex-10_10.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-04-038160,1137774,"PRUDENTIAL FINANCIAL INC (PFH, PRH, PRS, PRU) (CIK 0001137774)",PRU,STOCK PURCHASE AND ASSET TRANSFER AGREEMENT,10-K,EX-10.21,https://www.sec.gov/Archives/edgar/data/1137774/000119312504038160/dex1021.htm,2004-03-10,2004-1137774-0001193125-04-038160-dex1021.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000950136-04-002445,1264242,QUANTA CAPITAL HOLDINGS LTD (CIK 0001264242),,CREDIT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1264242/000095013604002445/file002.htm,2004-08-05,2004-1264242-0000950136-04-002445-file002.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-04-009177,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,TRUST AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/775368/000095012304009177/y99697exv10w1.txt,2004-08-03,2004-775368-0000950123-04-009177-y99697exv10w1.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-04-009177,775368,ALLEGHANY CORP /DE (CIK 0000775368),Y,ASSIGNMENT OF NET PREMIUM RECEIVABLES,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/775368/000095012304009177/y99697exv10w2.txt,2004-08-03,2004-775368-0000950123-04-009177-y99697exv10w2.txt,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
