accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0001193125-10-183350,708819,MCDERMOTT INTERNATIONAL INC (CIK 0000708819),,"NOVATION AND ASSUMPTION AGREEMENT AMONG MCDERMOTT INTERNATIONAL, INC.",10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/708819/000119312510183350/dex108.htm,2010-08-09,2010-708819-0001193125-10-183350-dex108.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950123-10-025165,1263813,"UNITED AMERICA INDEMNITY, LTD (CIK 0001263813)",,EXHIBIT 10.26,10-K,EX-10.26,https://www.sec.gov/Archives/edgar/data/1263813/000095012310025165/w77718exv10w26.htm,2010-03-16,2010-1263813-0000950123-10-025165-w77718exv10w26.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001116502-10-000198,792013,HARLEYSVILLE GROUP INC (CIK 0000792013),,ELEVENTH AMENDMENT TO THE PROPORTIONAL REINSURANCE AGREEMENT,10-K,EX-10.I9,https://www.sec.gov/Archives/edgar/data/792013/000111650210000198/hgic_ex10i9.htm,2010-03-05,2010-792013-0001116502-10-000198-hgic_ex10i9.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001193125-10-044946,911421,PARTNERRE LTD (PREJF) (CIK 0000911421),PREJF,"CLAIMS MANAGEMENT AND SERVICES AGREEMENT DATED DECEMBER 21, 2006",10-K,EX-10.27.3,https://www.sec.gov/Archives/edgar/data/911421/000119312510044946/dex10273.htm,2010-03-01,2010-911421-0001193125-10-044946-dex10273.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-10-018538,1140536,WILLIS GROUP HOLDINGS PLC (WTW) (CIK 0001140536),WTW,EXHIBIT 10.35,10-K,EX-10.35,https://www.sec.gov/Archives/edgar/data/1140536/000095012310018538/u08176exv10w35.htm,2010-03-01,2010-1140536-0000950123-10-018538-u08176exv10w35.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001104659-10-042564,1165880,MONTPELIER RE HOLDINGS LTD (CIK 0001165880),,EX-10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1165880/000110465910042564/a10-12163_1ex10d6.htm,2010-08-06,2010-1165880-0001104659-10-042564-a10-12163_1ex10d6.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001104659-10-026434,1165880,MONTPELIER RE HOLDINGS LTD (CIK 0001165880),,EX-10.7,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/1165880/000110465910026434/a10-6048_1ex10d7.htm,2010-05-06,2010-1165880-0001104659-10-026434-a10-6048_1ex10d7.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0000950123-10-041647,1044566,CNA SURETY CORP (CIK 0001044566),,EX-10.49,10-Q,EX-10.49,https://www.sec.gov/Archives/edgar/data/1044566/000095012310041647/c57715exv10w49.htm,2010-04-30,2010-1044566-0000950123-10-041647-c57715exv10w49.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001095073-10-000023,1095073,EVEREST RE GROUP LTD (EG) (CIK 0001095073),EG,AMENDMENT OF CHANGE OF CONTROL AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1095073/000109507310000023/exhibit10-1changecontrol.htm,2010-05-10,2010-1095073-0001095073-10-000023-exhibit10-1changecontrol.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-10-023520,800457,"DONEGAL GROUP INC (DGICA, DGICB) (CIK 0000800457)",DGICA,EX-10.HH,10-K,EX-10.HH,https://www.sec.gov/Archives/edgar/data/800457/000095012310023520/w77589exv10whh.htm,2010-03-11,2010-800457-0000950123-10-023520-w77589exv10whh.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0001116502-10-000198,792013,HARLEYSVILLE GROUP INC (CIK 0000792013),,AMENDMENT TO MANAGEMENT AGREEMENT,10-K,EX-10.M1,https://www.sec.gov/Archives/edgar/data/792013/000111650210000198/hgic_ex10m1.htm,2010-03-05,2010-792013-0001116502-10-000198-hgic_ex10m1.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Casualty
0001193125-10-043008,916085,HEALTH NET INC (CIK 0000916085),,"FORM OF ADMINISTRATIVE SERVICE AGREEMENT, DATED DECEMBER 11, 2009",10-K,EX-10.108,https://www.sec.gov/Archives/edgar/data/916085/000119312510043008/dex10108.htm,2010-02-26,2010-916085-0001193125-10-043008-dex10108.htm,gpt-4o-mini,No,Life,NA,NA,Health
0001193125-10-122169,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,CAPITAL MAINTENANCE AGREEMENT,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/1475922/000119312510122169/dex1010.htm,2010-05-17,2010-1475922-0001193125-10-122169-dex1010.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000950123-10-030723,946842,AMBASSADORS INTERNATIONAL INC (CIK 0000946842),,EX-10.29,10-K,EX-10.29,https://www.sec.gov/Archives/edgar/data/946842/000095012310030723/a54938exv10w29.htm,2010-03-31,2010-946842-0000950123-10-030723-a54938exv10w29.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-181292,1141719,ALTERRA CAPITAL HOLDINGS Ltd (CIK 0001141719),,"QUOTA SHARE REINSURANCE AGREEMENT, DATED AS OF JUNE 2, 2006",10-Q,EX-10.20,https://www.sec.gov/Archives/edgar/data/1141719/000119312510181292/dex1020.htm,2010-08-06,2010-1141719-0001193125-10-181292-dex1020.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Specialty
0001193125-10-043079,108772,XEROX CORP (CIK 0000108772),,REGISTRANT'S FORM OF SEPARATION AGREEMENT (WITHOUT SALARY CONTINUANCE),10-K,EX-10.(A).(2),https://www.sec.gov/Archives/edgar/data/108772/000119312510043079/dex10a2.htm,2010-02-26,2010-108772-0001193125-10-043079-dex10a2.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-041949,1276520,GENWORTH FINANCIAL INC (GNW) (CIK 0001276520),GNW,EXHIBIT 10.17.2,10-K,EX-10.17.2,https://www.sec.gov/Archives/edgar/data/1276520/000119312510041949/dex10172.htm,2010-02-26,2010-1276520-0001193125-10-041949-dex10172.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-10-122169,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,COINSURANCETRUST AGREEMENT,10-Q,EX-10.37,https://www.sec.gov/Archives/edgar/data/1475922/000119312510122169/dex1037.htm,2010-05-17,2010-1475922-0001193125-10-122169-dex1037.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000950123-10-016499,96943,TELEFLEX INC (TFX) (CIK 0000096943),TFX,EXHIBIT 10.22,10-K,EX-10.22,https://www.sec.gov/Archives/edgar/data/96943/000095012310016499/w77123exv10w22.htm,2010-02-25,2010-96943-0000950123-10-016499-w77123exv10w22.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-043079,108772,XEROX CORP (CIK 0000108772),,REGISTRANT'S FORM OF SEPARATION AGREEMENT (WITH SALARY CONTINUANCE),10-K,EX-10.(A).(1),https://www.sec.gov/Archives/edgar/data/108772/000119312510043079/dex10a1.htm,2010-02-26,2010-108772-0001193125-10-043079-dex10a1.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-10-023520,800457,"DONEGAL GROUP INC (DGICA, DGICB) (CIK 0000800457)",DGICA,EX-10.II,10-K,EX-10.II,https://www.sec.gov/Archives/edgar/data/800457/000095012310023520/w77589exv10wii.htm,2010-03-11,2010-800457-0000950123-10-023520-w77589exv10wii.htm,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0000950123-10-030723,946842,AMBASSADORS INTERNATIONAL INC (CIK 0000946842),,EX-10.35,10-K,EX-10.35,https://www.sec.gov/Archives/edgar/data/946842/000095012310030723/a54938exv10w35.htm,2010-03-31,2010-946842-0000950123-10-030723-a54938exv10w35.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-183350,708819,MCDERMOTT INTERNATIONAL INC (CIK 0000708819),,ASSUMPTION AND LOSS ALLOCATION AGREEMENT,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/708819/000119312510183350/dex106.htm,2010-08-09,2010-708819-0001193125-10-183350-dex106.htm,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0000950123-10-030723,946842,AMBASSADORS INTERNATIONAL INC (CIK 0000946842),,EX-10.33,10-K,EX-10.33,https://www.sec.gov/Archives/edgar/data/946842/000095012310030723/a54938exv10w33.htm,2010-03-31,2010-946842-0000950123-10-030723-a54938exv10w33.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-10-030723,946842,AMBASSADORS INTERNATIONAL INC (CIK 0000946842),,EX-10.32,10-K,EX-10.32,https://www.sec.gov/Archives/edgar/data/946842/000095012310030723/a54938exv10w32.htm,2010-03-31,2010-946842-0000950123-10-030723-a54938exv10w32.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-122169,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,"INTERCOMPANY AGREEMENT, PRIMERICA AND CITIGROUP",10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1475922/000119312510122169/dex101.htm,2010-05-17,2010-1475922-0001193125-10-122169-dex101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-041949,1276520,GENWORTH FINANCIAL INC (GNW) (CIK 0001276520),GNW,EXHIBIT 10.11.2,10-K,EX-10.11.2,https://www.sec.gov/Archives/edgar/data/1276520/000119312510041949/dex10112.htm,2010-02-26,2010-1276520-0001193125-10-041949-dex10112.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-10-041949,1276520,GENWORTH FINANCIAL INC (GNW) (CIK 0001276520),GNW,EXHIBIT 10.12.2,10-K,EX-10.12.2,https://www.sec.gov/Archives/edgar/data/1276520/000119312510041949/dex10122.htm,2010-02-26,2010-1276520-0001193125-10-041949-dex10122.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001193125-10-041949,1276520,GENWORTH FINANCIAL INC (GNW) (CIK 0001276520),GNW,EXHIBIT 10.15.2,10-K,EX-10.15.2,https://www.sec.gov/Archives/edgar/data/1276520/000119312510041949/dex10152.htm,2010-02-26,2010-1276520-0001193125-10-041949-dex10152.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Health
0001385613-10-000027,1385613,"GREENLIGHT CAPITAL RE, LTD. (GLRE) (CIK 0001385613)",GLRE,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1385613/000138561310000027/exhibit10_2.htm,2010-08-02,2010-1385613-0001385613-10-000027-exhibit10_2.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-10-030723,946842,AMBASSADORS INTERNATIONAL INC (CIK 0000946842),,EX-10.31,10-K,EX-10.31,https://www.sec.gov/Archives/edgar/data/946842/000095012310030723/a54938exv10w31.htm,2010-03-31,2010-946842-0000950123-10-030723-a54938exv10w31.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-122169,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,"MONITORING AND REPORTING AGREEMENT, PRIMERICA",10-Q,EX-10.41,https://www.sec.gov/Archives/edgar/data/1475922/000119312510122169/dex1041.htm,2010-05-17,2010-1475922-0001193125-10-122169-dex1041.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0000950123-10-030723,946842,AMBASSADORS INTERNATIONAL INC (CIK 0000946842),,EX-10.30,10-K,EX-10.30,https://www.sec.gov/Archives/edgar/data/946842/000095012310030723/a54938exv10w30.htm,2010-03-31,2010-946842-0000950123-10-030723-a54938exv10w30.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001047469-10-000972,86312,"TRAVELERS COMPANIES, INC. (TRV) (CIK 0000086312)",TRV,EXHIBIT 10.31,10-K,EX-10.31,https://www.sec.gov/Archives/edgar/data/86312/000104746910000972/a2196528zex-10_31.htm,2010-02-18,2010-86312-0001047469-10-000972-a2196528zex-10_31.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-10-046576,714311,INTERNATIONAL LEASE FINANCE CORP (CIK 0000714311),,EX-10.8,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/714311/000095012310046576/v55991exv10w8.htm,2010-05-07,2010-714311-0000950123-10-046576-v55991exv10w8.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001385613-10-000041,1385613,"GREENLIGHT CAPITAL RE, LTD. (GLRE) (CIK 0001385613)",GLRE,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1385613/000138561310000041/exhibit10_1.htm,2010-11-02,2010-1385613-0001385613-10-000041-exhibit10_1.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001144204-10-053640,860131,China INSOnline Corp. (CIK 0000860131),WAYS,,10-K,EX-10.10,https://www.sec.gov/Archives/edgar/data/860131/000114420410053640/v198759_ex10-10.htm,2010-10-13,2010-860131-0001144204-10-053640-v198759_ex10-10.htm,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0001193125-10-080450,874501,AMBAC FINANCIAL GROUP INC (AMBC) (CIK 0000874501),AMBC,"COOPERATION AGREEMENT, DATED AS OF MARCH 24, 2010",10-K,EX-10.23,https://www.sec.gov/Archives/edgar/data/874501/000119312510080450/dex1023.htm,2010-04-09,2010-874501-0001193125-10-080450-dex1023.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Non-Proportional,Specialty
0000950123-10-046576,714311,INTERNATIONAL LEASE FINANCE CORP (CIK 0000714311),,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/714311/000095012310046576/v55991exv10w3.htm,2010-05-07,2010-714311-0000950123-10-046576-v55991exv10w3.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0000950123-10-046455,1348259,VALIDUS HOLDINGS LTD (CIK 0001348259),,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1348259/000095012310046455/y84399exv10w4.htm,2010-05-07,2010-1348259-0000950123-10-046455-y84399exv10w4.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-114806,894081,"Air Transport Services Group, Inc. (ATSG) (CIK 0000894081)",ATSG,SECOND AMENDMENT TO LEASE ASSUMPTION AND OPTION AGREEMENT,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/894081/000119312510114806/dex103.htm,2010-05-10,2010-894081-0001193125-10-114806-dex103.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001104659-10-026877,1362468,Allegiant Travel CO (ALGT) (CIK 0001362468),ALGT,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1362468/000110465910026877/a10-5989_1ex10d1.htm,2010-05-07,2010-1362468-0001104659-10-026877-a10-5989_1ex10d1.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0001193125-10-044946,911421,PARTNERRE LTD (PREJF) (CIK 0000911421),PREJF,"CHARGE OVER CUSTODY ACCOUNTS DATED DECEMBER 18, 2008",10-K,EX-10.27.7,https://www.sec.gov/Archives/edgar/data/911421/000119312510044946/dex10277.htm,2010-03-01,2010-911421-0001193125-10-044946-dex10277.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-10-037511,201533,CONSUMERS ENERGY CO (CMS-PB) (CIK 0000201533),CMS.PB,EX-10.H,10-Q,EX-10.H,https://www.sec.gov/Archives/edgar/data/201533/000095012310037511/k49097exv10wh.htm,2010-04-23,2010-201533-0000950123-10-037511-k49097exv10wh.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001047469-10-000972,86312,"TRAVELERS COMPANIES, INC. (TRV) (CIK 0000086312)",TRV,EXHIBIT 10.33,10-K,EX-10.33,https://www.sec.gov/Archives/edgar/data/86312/000104746910000972/a2196528zex-10_33.htm,2010-02-18,2010-86312-0001047469-10-000972-a2196528zex-10_33.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000089024-10-000161,888002,AXA FINANCIAL INC (CIK 0000888002),,CREDIT AGREEMENT,10-K,EX-10.12,https://www.sec.gov/Archives/edgar/data/888002/000008902410000161/e12443_ex10-12.txt,2010-03-10,2010-888002-0000089024-10-000161-e12443_ex10-12.txt,gpt-4o-mini,No,NA,NA,NA,NA
0001104659-10-026434,1165880,MONTPELIER RE HOLDINGS LTD (CIK 0001165880),,EX-10.6,10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1165880/000110465910026434/a10-6048_1ex10d6.htm,2010-05-06,2010-1165880-0001104659-10-026434-a10-6048_1ex10d6.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-040802,1079577,STANCORP FINANCIAL GROUP INC (CIK 0001079577),,FORM OF LONG-TERM INCENTIVE PLAN,10-K,EX-10.21,https://www.sec.gov/Archives/edgar/data/1079577/000119312510040802/dex1021.htm,2010-02-25,2010-1079577-0001193125-10-040802-dex1021.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-249663,1220754,PROVIDENCE SERVICE CORP (MODV) (CIK 0001220754),MODV,CREDIT AND GUARANTY AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1220754/000119312510249663/dex101.htm,2010-11-05,2010-1220754-0001193125-10-249663-dex101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001104659-10-042564,1165880,MONTPELIER RE HOLDINGS LTD (CIK 0001165880),,EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1165880/000110465910042564/a10-12163_1ex10d5.htm,2010-08-06,2010-1165880-0001104659-10-042564-a10-12163_1ex10d5.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001144204-10-013620,1365555,"Amtrust Financial Services, Inc. (CIK 0001365555)",,,10-K,EX-10.301,https://www.sec.gov/Archives/edgar/data/1365555/000114420410013620/v176702_ex10-301.htm,2010-03-16,2010-1365555-0001144204-10-013620-v176702_ex10-301.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-122169,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,"LONG-TERM SERVICES AGREEMENT, CITILIFE AND PRIMERICA",10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1475922/000119312510122169/dex104.htm,2010-05-17,2010-1475922-0001193125-10-122169-dex104.htm,gpt-4o-mini,No,Life,NA,NA,Life
0000950123-10-018464,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.57: FORM OF SIGNATURE CARD FOR EQUITY AWARDS (EMPLOYEES IN CHINA),10-K,EX-10.57,https://www.sec.gov/Archives/edgar/data/886982/000095012310018464/y81914exv10w57.htm,2010-03-01,2010-886982-0000950123-10-018464-y81914exv10w57.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-10-071253,914208,Invesco Ltd. (IVZ) (CIK 0000914208),IVZ,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/914208/000095012310071253/g24022exv10w1.htm,2010-08-02,2010-914208-0000950123-10-071253-g24022exv10w1.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-10-046576,714311,INTERNATIONAL LEASE FINANCE CORP (CIK 0000714311),,EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/714311/000095012310046576/v55991exv10w5.htm,2010-05-07,2010-714311-0000950123-10-046576-v55991exv10w5.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-10-018464,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.56: FORM OF SIGNATURE CARD FOR EQUITY AWARDS (EMPLOYEES IN ASIA EX CHINA),10-K,EX-10.56,https://www.sec.gov/Archives/edgar/data/886982/000095012310018464/y81914exv10w56.htm,2010-03-01,2010-886982-0000950123-10-018464-y81914exv10w56.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000060714-10-000017,60714,LSB INDUSTRIES INC (LXU) (CIK 0000060714),LXU,EXHIBIT 10.1B,10-Q,EX-10.1B,https://www.sec.gov/Archives/edgar/data/60714/000006071410000017/ex_101b.htm,2010-08-06,2010-60714-0000060714-10-000017-ex_101b.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0000950123-10-018149,20171,CHUBB CORP (CIK 0000020171),,EX-10.8,10-K,EX-10.8,https://www.sec.gov/Archives/edgar/data/20171/000095012310018149/y77417exv10w8.htm,2010-02-26,2010-20171-0000950123-10-018149-y77417exv10w8.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001104659-10-010195,776867,WHITE MOUNTAINS INSURANCE GROUP LTD (WTM) (CIK 0000776867),WTM,EX-10.13,10-K,EX-10.13,https://www.sec.gov/Archives/edgar/data/776867/000110465910010195/a09-35767_1ex10d13.htm,2010-02-26,2010-776867-0001104659-10-010195-a09-35767_1ex10d13.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001193125-10-071463,1400810,"Homeowners Choice, Inc. (HCI, HCIIP) (CIK 0001400810)",HCI,"PR-M NON-BONUS ASSUMPTION AGREEMENT DATED DECEMBER 1, 2007",10-K,EX-10.10,https://www.sec.gov/Archives/edgar/data/1400810/000119312510071463/dex1010.htm,2010-03-30,2010-1400810-0001193125-10-071463-dex1010.htm,gpt-4o-mini,Yes,Non-Life,Treaty,Proportional,Property
0001385613-10-000041,1385613,"GREENLIGHT CAPITAL RE, LTD. (GLRE) (CIK 0001385613)",GLRE,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1385613/000138561310000041/exhibit10_2.htm,2010-11-02,2010-1385613-0001385613-10-000041-exhibit10_2.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000926044-10-000007,66382,MILLER HERMAN INC (MLKN) (CIK 0000066382),MLKN,,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/66382/000092604410000007/hmi10q_112809ex10p1.htm,2010-01-06,2010-66382-0000926044-10-000007-hmi10q_112809ex10p1.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-183436,1062047,CONVERGYS CORP (CIK 0001062047),,"ASSIGNMENT AND RECHARACTERIZATION AGREEMENT, DATED AS OF JUNE 30, 2010",10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1062047/000119312510183436/dex105.htm,2010-08-09,2010-1062047-0001193125-10-183436-dex105.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001104659-10-010195,776867,WHITE MOUNTAINS INSURANCE GROUP LTD (WTM) (CIK 0000776867),WTM,EX-10.18,10-K,EX-10.18,https://www.sec.gov/Archives/edgar/data/776867/000110465910010195/a09-35767_1ex10d18.htm,2010-02-26,2010-776867-0001104659-10-010195-a09-35767_1ex10d18.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-10-016533,1127703,PROASSURANCE CORP (PRA) (CIK 0001127703),PRA,EX-10.8,10-K,EX-10.8,https://www.sec.gov/Archives/edgar/data/1127703/000095012310016533/g22147exv10w8.htm,2010-02-25,2010-1127703-0000950123-10-016533-g22147exv10w8.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0001047469-10-001560,947484,"ARCH CAPITAL GROUP LTD. (ACGL, ACGLN, ACGLO) (CIK 0000947484)",ACGL,EXHIBIT 10.36,10-K,EX-10.36,https://www.sec.gov/Archives/edgar/data/947484/000104746910001560/a2196539zex-10_36.htm,2010-02-26,2010-947484-0001047469-10-001560-a2196539zex-10_36.htm,gpt-4o-mini,No,Non-Life,Facultative,NA,NA
0001104659-10-010195,776867,WHITE MOUNTAINS INSURANCE GROUP LTD (WTM) (CIK 0000776867),WTM,EX-10.14,10-K,EX-10.14,https://www.sec.gov/Archives/edgar/data/776867/000110465910010195/a09-35767_1ex10d14.htm,2010-02-26,2010-776867-0001104659-10-010195-a09-35767_1ex10d14.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0001193125-10-032433,1141719,MAX CAPITAL GROUP LTD. (CIK 0001141719),,"PORTFOLIO MANAGEMENT AGREEMENT, DATED JUNE 24, 2003",10-K,EX-10.32,https://www.sec.gov/Archives/edgar/data/1141719/000119312510032433/dex1032.htm,2010-02-16,2010-1141719-0001193125-10-032433-dex1032.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0001193125-10-181292,1141719,ALTERRA CAPITAL HOLDINGS Ltd (CIK 0001141719),,FORMS OF HARBOR POINT RESTRICTED STOCK AWARD AGREEMENTS,10-Q,EX-10.18,https://www.sec.gov/Archives/edgar/data/1141719/000119312510181292/dex1018.htm,2010-08-06,2010-1141719-0001193125-10-181292-dex1018.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-10-011568,1339553,"HealthSpring, Inc. (CIK 0001339553)",,EXHIBIT 10.24,10-K,EX-10.24,https://www.sec.gov/Archives/edgar/data/1339553/000095012310011568/c95609exv10w24.htm,2010-02-11,2010-1339553-0000950123-10-011568-c95609exv10w24.htm,gpt-4o-mini,No,Life,NA,NA,Health
0001193125-10-114806,894081,"Air Transport Services Group, Inc. (ATSG) (CIK 0000894081)",ATSG,AIT TRANSPORT SERVICES AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/894081/000119312510114806/dex101.htm,2010-05-10,2010-894081-0001193125-10-114806-dex101.htm,gpt-4o-mini,No,Non-Life,NA,NA,Specialty
0000950123-10-046576,714311,INTERNATIONAL LEASE FINANCE CORP (CIK 0000714311),,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/714311/000095012310046576/v55991exv10w4.htm,2010-05-07,2010-714311-0000950123-10-046576-v55991exv10w4.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950123-10-025165,1263813,"UNITED AMERICA INDEMNITY, LTD (CIK 0001263813)",,EXHIBIT 10.27,10-K,EX-10.27,https://www.sec.gov/Archives/edgar/data/1263813/000095012310025165/w77718exv10w27.htm,2010-03-16,2010-1263813-0000950123-10-025165-w77718exv10w27.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001104659-10-010195,776867,WHITE MOUNTAINS INSURANCE GROUP LTD (WTM) (CIK 0000776867),WTM,EX-10.15,10-K,EX-10.15,https://www.sec.gov/Archives/edgar/data/776867/000110465910010195/a09-35767_1ex10d15.htm,2010-02-26,2010-776867-0001104659-10-010195-a09-35767_1ex10d15.htm,gpt-4o-mini,No,Non-Life,NA,NA,Casualty
0001047469-10-001559,885590,BIOVAIL CORP INTERNATIONAL (BHC) (CIK 0000885590),BHC,EXHIBIT 10.29,10-K,EX-10.29,https://www.sec.gov/Archives/edgar/data/885590/000104746910001559/a2196108zex-10_29.htm,2010-02-26,2010-885590-0001047469-10-001559-a2196108zex-10_29.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-10-122169,1475922,"Primerica, Inc. (PRI) (CIK 0001475922)",PRI,"MONITORING AND REPORTING AGREEMENT, PRIMERICA LIFE",10-Q,EX-10.43,https://www.sec.gov/Archives/edgar/data/1475922/000119312510122169/dex1043.htm,2010-05-17,2010-1475922-0001193125-10-122169-dex1043.htm,gpt-4o-mini,Yes,Life,Treaty,Proportional,Life
0001047469-10-001355,899051,"ALLSTATE CORP (ALL, ALL-PB, ALL-PH, ALL-PI, ALL-PJ) (CIK 0000899051)",ALL,EX-10.17,10-K,EX-10.17,https://www.sec.gov/Archives/edgar/data/899051/000104746910001355/a2196655zex-10_17.htm,2010-02-25,2010-899051-0001047469-10-001355-a2196655zex-10_17.htm,gpt-4o-mini,No,NA,NA,NA,NA
