accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename,classifyingModel,reinsurance,contractType,obligatoryType,proportional,classOfBusiness
0001628280-22-003180,315293,Aon plc (AON) (CIK 0000315293),AON,EX-10.20,10-K,EX-10.20,https://www.sec.gov/Archives/edgar/data/315293/000162828022003180/exhibit10202021.htm,2022-02-18,2022-315293-0001628280-22-003180-exhibit10202021.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000842633-22-000008,842633,TRIMAS CORP (TRS) (CIK 0000842633),TRS,EX-10.2,10-K,EX-10.2,https://www.sec.gov/Archives/edgar/data/842633/000084263322000008/trs-123121xexh102.htm,2022-03-01,2022-842633-0000842633-22-000008-trs-123121xexh102.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000086312-22-000013,86312,"TRAVELERS COMPANIES, INC. (TRV) (CIK 0000086312)",TRV,EX-10.34,10-K,EX-10.34,https://www.sec.gov/Archives/edgar/data/86312/000008631222000013/a1034trv2022mcmpsaagreemen.htm,2022-02-17,2022-86312-0000086312-22-000013-a1034trv2022mcmpsaagreemen.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001823529-22-000038,1823529,"Enact Holdings, Inc. (ACT) (CIK 0001823529)",ACT,EX-10.4,10-K,EX-10.4,https://www.sec.gov/Archives/edgar/data/1823529/000182352922000038/exhibit104sharedservicesag.htm,2022-02-28,2022-1823529-0001823529-22-000038-exhibit104sharedservicesag.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001564590-22-005648,84246,RLI CORP (RLI) (CIK 0000084246),RLI,EX-10.10,10-K,EX-10.10,https://www.sec.gov/Archives/edgar/data/84246/000156459022005648/rli-ex1010_9.htm,2022-02-18,2022-84246-0001564590-22-005648-rli-ex1010_9.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001096343-22-000039,1096343,MARKEL CORP (MKL) (CIK 0001096343),MKL,FORM OF AMENDED AND RESTATED EXECUTIVE EMPLOYMENT AGREEMENT,10-K,EX-10.5,https://www.sec.gov/Archives/edgar/data/1096343/000109634322000039/mkl12312021ex105.htm,2022-02-18,2022-1096343-0001096343-22-000039-mkl12312021ex105.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001096343-22-000039,1096343,MARKEL CORP (MKL) (CIK 0001096343),MKL,FORM OF AMENDED AND RESTATED EXECUTIVE EMPLOYMENT AGREEMENT (CO-CEO),10-K,EX-10.4,https://www.sec.gov/Archives/edgar/data/1096343/000109634322000039/mkl12312021ex104.htm,2022-02-18,2022-1096343-0001096343-22-000039-mkl12312021ex104.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950170-22-002319,1374535,Altra Industrial Motion Corp. (CIK 0001374535),AIMC,EX-10.18,10-K,EX-10.18,https://www.sec.gov/Archives/edgar/data/1374535/000095017022002319/aimc-ex10_18.htm,2022-02-28,2022-1374535-0000950170-22-002319-aimc-ex10_18.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001267238-22-000031,1267238,"ASSURANT, INC. (AIZ, AIZN) (CIK 0001267238)",AIZ,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1267238/000126723822000031/aiz-20220630ex10210q.htm,2022-08-04,2022-1267238-0001267238-22-000031-aiz-20220630ex10210q.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001267238-22-000031,1267238,"ASSURANT, INC. (AIZ, AIZN) (CIK 0001267238)",AIZ,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1267238/000126723822000031/aiz-20220630ex10110q.htm,2022-08-04,2022-1267238-0001267238-22-000031-aiz-20220630ex10110q.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001527469-22-000049,1527469,"Athene Holding Ltd (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE) (CIK 0001527469)",ATH.PA,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1527469/000152746922000049/ex101formofrsuawardagreeme.htm,2022-08-09,2022-1527469-0001527469-22-000049-ex101formofrsuawardagreeme.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-22-052682,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.54,10-K,EX-10.54,https://www.sec.gov/Archives/edgar/data/886982/000119312522052682/d192225dex1054.htm,2022-02-25,2022-886982-0001193125-22-052682-d192225dex1054.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000877212-22-000108,877212,ZEBRA TECHNOLOGIES CORP (ZBRA) (CIK 0000877212),ZBRA,EX-10.7,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/877212/000087721222000108/ex107conformedamendedand.htm,2022-08-02,2022-877212-0000877212-22-000108-ex107conformedamendedand.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001304280-22-000066,1304280,Novelis Inc. (CIK 0001304280),,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1304280/000130428022000066/abl_amendmentx10.htm,2022-11-08,2022-1304280-0001304280-22-000066-abl_amendmentx10.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000913341-22-000012,913341,C & F FINANCIAL CORP (CFFI) (CIK 0000913341),CFFI,EX-10.15,10-K,EX-10.15,https://www.sec.gov/Archives/edgar/data/913341/000091334122000012/cffi-20211231ex10153f1c4.htm,2022-03-01,2022-913341-0000913341-22-000012-cffi-20211231ex10153f1c4.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001273813-22-000026,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1273813/000127381322000026/ago-03312022x10qex103.htm,2022-05-06,2022-1273813-0001273813-22-000026-ago-03312022x10qex103.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-22-055674,1276520,GENWORTH FINANCIAL INC (GNW) (CIK 0001276520),GNW,EX-10.59,10-K,EX-10.59,https://www.sec.gov/Archives/edgar/data/1276520/000119312522055674/d299054dex1059.htm,2022-02-28,2022-1276520-0001193125-22-055674-d299054dex1059.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950170-22-009885,1849253,"RYAN SPECIALTY GROUP HOLDINGS, INC. (RYAN) (CIK 0001849253)",RYAN,EX-10.17,10-Q,EX-10.17,https://www.sec.gov/Archives/edgar/data/1849253/000095017022009885/ryan-ex10_17.htm,2022-05-13,2022-1849253-0000950170-22-009885-ryan-ex10_17.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950170-22-001654,79282,"BROWN & BROWN, INC. (BRO) (CIK 0000079282)",BRO,EX-10.5,10-K,EX-10.5,https://www.sec.gov/Archives/edgar/data/79282/000095017022001654/bro-ex10_5.htm,2022-02-23,2022-79282-0000950170-22-001654-bro-ex10_5.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001628280-22-013032,1699150,Ingersoll Rand Inc. (IR) (CIK 0001699150),IR,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1699150/000162828022013032/ir2022q1ex101-amendmentno8.htm,2022-05-06,2022-1699150-0001628280-22-013032-ir2022q1ex101-amendmentno8.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001628280-22-003991,1699150,Ingersoll Rand Inc. (IR) (CIK 0001699150),IR,EX-10.9,10-K,EX-10.9,https://www.sec.gov/Archives/edgar/data/1699150/000162828022003991/ir2021ex109xamendmentno7to.htm,2022-02-25,2022-1699150-0001628280-22-003991-ir2021ex109xamendmentno7to.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001564590-22-016457,1052752,GETTY REALTY CORP /MD/ (GTY) (CIK 0001052752),GTY,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1052752/000156459022016457/gty-ex101_140.htm,2022-04-28,2022-1052752-0001564590-22-016457-gty-ex101_140.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001309402-22-000008,1309402,Green Plains Inc. (GPRE) (CIK 0001309402),GPRE,EX-10.26,10-K,EX-10.26,https://www.sec.gov/Archives/edgar/data/1309402/000130940222000008/gpre-20211231xex10_26.htm,2022-02-18,2022-1309402-0001309402-22-000008-gpre-20211231xex10_26.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001635650-22-000008,1635650,Green Plains Partners LP (CIK 0001635650),GPP,EX-10.7,10-K,EX-10.7,https://www.sec.gov/Archives/edgar/data/1635650/000163565022000008/gpp-20211231xex10_7.htm,2022-02-18,2022-1635650-0001635650-22-000008-gpp-20211231xex10_7.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001437749-22-019814,894627,VAALCO ENERGY INC /DE/ (EGY) (CIK 0000894627),EGY,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/894627/000143774922019814/ex_397445.htm,2022-08-10,2022-894627-0001437749-22-019814-ex_397445.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950170-22-001932,1140536,WILLIS TOWERS WATSON PLC (WTW) (CIK 0001140536),WTW,EX-10.45,10-K,EX-10.45,https://www.sec.gov/Archives/edgar/data/1140536/000095017022001932/wtw-ex10_45.htm,2022-02-24,2022-1140536-0000950170-22-001932-wtw-ex10_45.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001273813-22-000026,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1273813/000127381322000026/ago-03312022x10qex105.htm,2022-05-06,2022-1273813-0001273813-22-000026-ago-03312022x10qex105.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001813756-22-000026,1813756,WeWork Inc. (CIK 0001813756),WE,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1813756/000181375622000026/a101wework-fourthamendment.htm,2022-05-12,2022-1813756-0001813756-22-000026-a101wework-fourthamendment.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000074046-22-000047,74046,Oil-Dri Corp of America (ODC) (CIK 0000074046),ODC,EX-10.2 AMENDMENT NO. 2 TO NOTE PURCHASE AND PRIVATE SHELF AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/74046/000007404622000047/odcex102oildriprudentialam.htm,2022-06-07,2022-74046-0000074046-22-000047-odcex102oildriprudentialam.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000950170-22-024976,1778129,TerrAscend Corp. (TSNDF) (CIK 0001778129),TSNDF,EX-10.8,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/1778129/000095017022024976/trssf-ex10_8.htm,2022-11-14,2022-1778129-0000950170-22-024976-trssf-ex10_8.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001273813-22-000026,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1273813/000127381322000026/ago-03312022x10qex104.htm,2022-05-06,2022-1273813-0001273813-22-000026-ago-03312022x10qex104.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001564590-22-010728,1778129,TerrAscend Corp. (TSNDF) (CIK 0001778129),TSNDF,EX-10.21,10-K,EX-10.21,https://www.sec.gov/Archives/edgar/data/1778129/000156459022010728/trssf-ex1021_12.htm,2022-03-17,2022-1778129-0001564590-22-010728-trssf-ex1021_12.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001482430-22-000016,1482430,"KBS Real Estate Investment Trust III, Inc. (KBSR) (CIK 0001482430)",KBSR,AMENDED AND RESTATED LOAN AGREEMENT (BOA),10-K,EX-10.2,https://www.sec.gov/Archives/edgar/data/1482430/000148243022000016/kbsriiiq42021exhibit102.htm,2022-03-31,2022-1482430-0001482430-22-000016-kbsriiiq42021exhibit102.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001213900-22-072325,1277998,MANUFACTURED HOUSING PROPERTIES INC. (CIK 0001277998),MHPC,"INTERIM LOAN AGREEMENT, DATED SEPTEMBER 14, 2022, BETWEEN TIMBERVIEW MHP LLC AND STATESVILLE MHP LLC AND KEYBANK NATIONAL ASSOCIATION",10-Q,EX-10.119,https://www.sec.gov/Archives/edgar/data/1277998/000121390022072325/f10q0922ex10-119_manufactur.htm,2022-11-14,2022-1277998-0001213900-22-072325-f10q0922ex10-119_manufactur.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-22-138669,818686,"TEVA PHARMACEUTICAL INDUSTRIES LTD (TEVA, TEVJF) (CIK 0000818686)",TEVA,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/818686/000119312522138669/d312501dex101.htm,2022-05-03,2022-818686-0001193125-22-138669-d312501dex101.htm,gpt-4o-mini,No,Non-Life,NA,NA,NA
0001581874-22-000023,1581874,"Terra Secured Income Fund 5, LLC (CIK 0001581874)",,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1581874/000158187422000023/exhibit103eaglepoint-conse.htm,2022-11-14,2022-1581874-0001581874-22-000023-exhibit103eaglepoint-conse.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001577134-22-000021,1577134,"Terra Income Fund 6, LLC (TFSA) (CIK 0001577134)",TFSA,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1577134/000157713422000021/exhibit103eaglepoint-conse.htm,2022-11-14,2022-1577134-0001577134-22-000021-exhibit103eaglepoint-conse.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001273813-22-000007,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EX-10.45,10-K,EX-10.45,https://www.sec.gov/Archives/edgar/data/1273813/000127381322000007/ago-12312021x10kex1045.htm,2022-02-25,2022-1273813-0001273813-22-000007-ago-12312021x10kex1045.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001674356-22-000024,1674356,"Terra Property Trust, Inc. (TPTA) (CIK 0001674356)",TPTA,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1674356/000167435622000024/exhibit103eaglepoint-conse.htm,2022-11-14,2022-1674356-0001674356-22-000024-exhibit103eaglepoint-conse.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001576018-22-000102,1576018,"SiriusPoint Ltd (SPNT, SSPFF, SPNT-PB) (CIK 0001576018)",SPNT,EX-10.1 DANIEL V. MALLOY EMPLOYMENT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1576018/000157601822000102/danmalloyinterimceoagreeme.htm,2022-08-03,2022-1576018-0001576018-22-000102-danmalloyinterimceoagreeme.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001273813-22-000026,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1273813/000127381322000026/ago-03312022x10qex101.htm,2022-05-06,2022-1273813-0001273813-22-000026-ago-03312022x10qex101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001371285-22-000130,1371285,"TRUPANION, INC. (TRUP) (CIK 0001371285)",TRUP,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1371285/000137128522000130/ex101creditagreement.htm,2022-04-29,2022-1371285-0001371285-22-000130-ex101creditagreement.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000005513-22-000030,5513,"Unum Group (UNM, UNMA) (CIK 0000005513)",UNM,EX-10.47,10-K,EX-10.47,https://www.sec.gov/Archives/edgar/data/5513/000000551322000030/unm123121ex1047.htm,2022-02-25,2022-5513-0000005513-22-000030-unm123121ex1047.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-22-092062,1884697,"Starry Group Holdings, Inc. (CIK 0001884697)",STRY,EX-10.12,10-K,EX-10.12,https://www.sec.gov/Archives/edgar/data/1884697/000119312522092062/d267075dex1012.htm,2022-03-31,2022-1884697-0001193125-22-092062-d267075dex1012.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001048268-22-000048,1048268,"IES Holdings, Inc. (IESC) (CIK 0001048268)",IESC,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1048268/000104826822000048/thirdamendedandrestatedcre.htm,2022-04-29,2022-1048268-0001048268-22-000048-thirdamendedandrestatedcre.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000072971-22-000096,72971,"WELLS FARGO & COMPANY/MN (WFC, WFCNP, WFC-PA, WFC-PC, WFC-PD, WFC-PL, WFC-PY, WFC-PZ) (CIK 0000072971)",WFC,EX-10.B,10-K,EX-10.B,https://www.sec.gov/Archives/edgar/data/72971/000007297122000096/wfc-1231x2021xex10b.htm,2022-02-22,2022-72971-0000072971-22-000096-wfc-1231x2021xex10b.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001104659-22-041168,1083301,TERAWULF INC. (WULF) (CIK 0001083301),WULF,EXHIBIT 10.24,10-K,EX-10.24,https://www.sec.gov/Archives/edgar/data/1083301/000110465922041168/wulf-20211231xex10d24.htm,2022-03-31,2022-1083301-0001104659-22-041168-wulf-20211231xex10d24.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001064728-22-000042,1064728,PEABODY ENERGY CORP (BTU) (CIK 0001064728),BTU,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1064728/000106472822000042/btu_20220331xex104.htm,2022-05-05,2022-1064728-0001064728-22-000042-btu_20220331xex104.htm,gpt-4o-mini,No,Life,NA,NA,Life
0001006837-22-000117,1006837,INNOVATE Corp. (VATE) (CIK 0001006837),VATE,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1006837/000100683722000117/exhibit101-q310xq2022combi.htm,2022-11-02,2022-1006837-0001006837-22-000117-exhibit101-q310xq2022combi.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001564590-22-035496,1333274,MERCER INTERNATIONAL INC. (MERC) (CIK 0001333274),MERC,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1333274/000156459022035496/merc-ex102_155.htm,2022-10-27,2022-1333274-0001564590-22-035496-merc-ex102_155.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001509991-22-000031,1509991,Kosmos Energy Ltd. (KOS) (CIK 0001509991),KOS,EX-10.1 RCF AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1509991/000150999122000031/a02rcf2022-asat31march2022.htm,2022-05-09,2022-1509991-0001509991-22-000031-a02rcf2022-asat31march2022.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001035443-22-000308,1035443,"ALEXANDRIA REAL ESTATE EQUITIES, INC. (ARE) (CIK 0001035443)",ARE,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1035443/000103544322000308/a3q22-ex101.htm,2022-10-24,2022-1035443-0001035443-22-000308-a3q22-ex101.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001362468-22-000018,1362468,Allegiant Travel CO (ALGT) (CIK 0001362468),ALGT,EX-10.20,10-K,EX-10.20,https://www.sec.gov/Archives/edgar/data/1362468/000136246822000018/exhibit1020sunseekercred.htm,2022-03-01,2022-1362468-0001362468-22-000018-exhibit1020sunseekercred.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001552797-22-000088,1552797,"Delek Logistics Partners, LP (DKL) (CIK 0001552797)",DKL,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1552797/000155279722000088/dkl-ex101xlimitedconsentana.htm,2022-08-05,2022-1552797-0001552797-22-000088-dkl-ex101xlimitedconsentana.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001628280-22-029313,317788,"Digital Turbine, Inc. (APPS) (CIK 0000317788)",APPS,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/317788/000162828022029313/form10-qxexhibit101q2fy2023.htm,2022-11-09,2022-317788-0001628280-22-029313-form10-qxexhibit101q2fy2023.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001749723-22-000028,1749723,New Fortress Energy Inc. (NFE) (CIK 0001749723),NFE,EX-10.39,10-Q,EX-10.39,https://www.sec.gov/Archives/edgar/data/1749723/000174972322000028/exhibit40_apolloepca.htm,2022-08-05,2022-1749723-0001749723-22-000028-exhibit40_apolloepca.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001504461-22-000010,1504461,"NGL Energy Partners LP (NGL, NGL-PB, NGL-PC) (CIK 0001504461)",NGL,EX-10.3,10-K,EX-10.3,https://www.sec.gov/Archives/edgar/data/1504461/000150446122000010/ex10303312210-k.htm,2022-06-06,2022-1504461-0001504461-22-000010-ex10303312210-k.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000021175-22-000016,21175,CNA FINANCIAL CORP (CNA) (CIK 0000021175),CNA,EX-10.6,10-K,EX-10.6,https://www.sec.gov/Archives/edgar/data/21175/000002117522000016/q42021cnaex106.htm,2022-02-08,2022-21175-0000021175-22-000016-q42021cnaex106.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-22-052682,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.41,10-K,EX-10.41,https://www.sec.gov/Archives/edgar/data/886982/000119312522052682/d192225dex1041.htm,2022-02-25,2022-886982-0001193125-22-052682-d192225dex1041.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001552033-22-000008,1552033,TransUnion (TRU) (CIK 0001552033),TRU,EX-10.8,10-K,EX-10.8,https://www.sec.gov/Archives/edgar/data/1552033/000155203322000008/exhibit108secondliencredit.htm,2022-02-22,2022-1552033-0001552033-22-000008-exhibit108secondliencredit.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-22-055674,1276520,GENWORTH FINANCIAL INC (GNW) (CIK 0001276520),GNW,EX-10.51,10-K,EX-10.51,https://www.sec.gov/Archives/edgar/data/1276520/000119312522055674/d299054dex1051.htm,2022-02-28,2022-1276520-0001193125-22-055674-d299054dex1051.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001628280-22-013270,850141,HORACE MANN EDUCATORS CORP /DE/ (HMN) (CIK 0000850141),HMN,EX-10.3(D),10-Q,EX-10.3(D),https://www.sec.gov/Archives/edgar/data/850141/000162828022013270/exhibit103d.htm,2022-05-09,2022-850141-0001628280-22-013270-exhibit103d.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001568651-22-000011,1568651,"Oscar Health, Inc. (OSCR) (CIK 0001568651)",OSCR,EX-10.12,10-K,EX-10.12,https://www.sec.gov/Archives/edgar/data/1568651/000156865122000011/a1012-oscarxsankaranofferl.htm,2022-02-25,2022-1568651-0001568651-22-000011-a1012-oscarxsankaranofferl.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-22-052682,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.40,10-K,EX-10.40,https://www.sec.gov/Archives/edgar/data/886982/000119312522052682/d192225dex1040.htm,2022-02-25,2022-886982-0001193125-22-052682-d192225dex1040.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-22-052682,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.51,10-K,EX-10.51,https://www.sec.gov/Archives/edgar/data/886982/000119312522052682/d192225dex1051.htm,2022-02-25,2022-886982-0001193125-22-052682-d192225dex1051.htm,gpt-4o-mini,No,NA,NA,NA,NA
0000921638-22-000059,921638,"SSR MINING INC. (SSRM, SSRGF) (CIK 0000921638)",SSRM,EX-10.6,10-K,EX-10.6,https://www.sec.gov/Archives/edgar/data/921638/000092163822000059/exhibit106termloan.htm,2022-02-23,2022-921638-0000921638-22-000059-exhibit106termloan.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001376339-22-000007,1376339,"MIMEDX GROUP, INC. (MDXG) (CIK 0001376339)",MDXG,EX-10.38,10-K,EX-10.38,https://www.sec.gov/Archives/edgar/data/1376339/000137633922000007/ex1038hayfinloanamendmentv2.htm,2022-02-28,2022-1376339-0001376339-22-000007-ex1038hayfinloanamendmentv2.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001874178-22-000029,1874178,"Rivian Automotive, Inc. / DE (RIVN) (CIK 0001874178)",RIVN,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1874178/000187417822000029/ex-1012022q1.htm,2022-05-11,2022-1874178-0001874178-22-000029-ex-1012022q1.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001858681-22-000045,1858681,"Apollo Global Management, Inc. (APO, APOS, APO-PA) (CIK 0001858681)",APO,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1858681/000185868122000045/exhibit102agm2q22.htm,2022-08-09,2022-1858681-0001858681-22-000045-exhibit102agm2q22.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001889539-22-000005,1889539,"Corebridge Financial, Inc. (CRBG) (CIK 0001889539)",CRBG,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1889539/000188953922000005/tm2228843d1_ex10-3.htm,2022-11-09,2022-1889539-0001889539-22-000005-tm2228843d1_ex10-3.htm,gpt-4o-mini,No,Life,NA,NA,Life
0000005272-22-000027,5272,"AMERICAN INTERNATIONAL GROUP, INC. (AIG) (CIK 0000005272)",AIG,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/5272/000000527222000027/tm2228843d1_ex10-3.htm,2022-11-02,2022-5272-0000005272-22-000027-tm2228843d1_ex10-3.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-22-052682,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.52,10-K,EX-10.52,https://www.sec.gov/Archives/edgar/data/886982/000119312522052682/d192225dex1052.htm,2022-02-25,2022-886982-0001193125-22-052682-d192225dex1052.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-22-052682,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.43,10-K,EX-10.43,https://www.sec.gov/Archives/edgar/data/886982/000119312522052682/d192225dex1043.htm,2022-02-25,2022-886982-0001193125-22-052682-d192225dex1043.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001193125-22-052682,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.42,10-K,EX-10.42,https://www.sec.gov/Archives/edgar/data/886982/000119312522052682/d192225dex1042.htm,2022-02-25,2022-886982-0001193125-22-052682-d192225dex1042.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001858681-22-000045,1858681,"Apollo Global Management, Inc. (APO, APOS, APO-PA) (CIK 0001858681)",APO,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1858681/000185868122000045/ex103jbelardiemploymentagr.htm,2022-08-09,2022-1858681-0001858681-22-000045-ex103jbelardiemploymentagr.htm,gpt-4o-mini,No,NA,NA,NA,NA
0001874178-22-000029,1874178,"Rivian Automotive, Inc. / DE (RIVN) (CIK 0001874178)",RIVN,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1874178/000187417822000029/ex-1022022q1.htm,2022-05-11,2022-1874178-0001874178-22-000029-ex-1022022q1.htm,gpt-4o-mini,No,NA,NA,NA,NA
